time(s);clutchPressed;brakePressed;steeringWheelButtons;shiftLeverPos;engineTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;
914.60;0;0;0;0;4E;50;4F;50;50;50;5CA;1BF;6.6;22.1;206.5;14.5;5.5;77.1;0.4389;-0.0265;
914.85;0;0;0;0;4E;50;50;50;50;50;5CA;1BF;6.6;22.7;205.0;14.5;5.5;77.1;0.4389;-0.0262;
915.10;0;0;0;0;4E;50;4F;50;4F;50;5C7;1BF;6.6;22.7;205.5;14.5;5.5;77.1;0.4389;-0.0250;
915.35;0;0;0;0;4E;50;4F;50;50;50;5C8;1BF;6.5;22.7;206.0;14.5;5.5;77.1;0.4389;-0.0234;
915.60;0;0;0;0;4E;50;50;50;4F;50;5C7;1BF;6.5;22.7;206.5;14.5;5.5;77.1;0.4389;-0.0233;
915.85;0;0;0;0;4E;50;4F;50;4F;50;5CA;1BF;6.4;22.4;206.5;14.5;5.5;77.1;0.4389;-0.0233;
916.10;0;0;0;0;4E;50;50;50;50;50;5CC;1BF;6.4;22.8;206.0;14.5;5.5;77.1;0.4389;-0.0230;
916.35;0;0;0;0;4E;50;50;50;50;50;5D0;1BF;6.4;22.8;205.5;14.5;5.5;77.1;0.4389;-0.0230;
916.60;0;0;0;0;4E;50;50;50;50;50;5D2;1BF;6.4;22.4;206.0;14.5;5.5;77.1;0.4389;-0.0222;
916.85;0;0;0;0;4E;51;50;50;50;50;5D4;1BF;6.4;22.5;204.0;14.5;5.5;77.1;0.4349;-0.0222;
917.10;0;0;0;0;4E;51;50;51;50;51;5DC;1BF;6.4;22.5;204.0;14.5;5.5;77.1;0.4349;-0.0222;
917.35;0;0;0;0;4E;51;51;51;51;51;5DD;1BF;6.3;22.8;205.5;14.5;5.5;77.1;0.4389;-0.0209;
917.60;0;0;0;0;4E;51;51;51;51;51;5E0;1BF;6.3;22.8;203.5;14.5;5.5;77.1;0.4349;-0.0112;
917.85;0;0;0;0;4E;51;51;51;51;51;5EA;1BF;6.5;22.6;204.5;14.5;5.5;77.1;0.4349;-0.0078;
918.12;0;0;0;0;4F;52;52;52;52;52;5EF;1BF;6.5;22.6;203.0;14.5;5.5;77.1;0.4349;-0.0042;
918.37;0;0;0;0;4F;53;52;52;52;52;5F8;1BF;6.5;23.2;202.5;14.5;5.5;77.1;0.4310;-0.0021;
918.62;0;0;0;0;4F;53;52;53;53;53;603;1BF;6.5;23.2;201.0;14.5;5.5;77.1;0.4310;-0.0051;
918.87;0;0;0;0;4F;54;54;53;54;53;60C;1BF;6.4;24.1;201.0;14.5;5.5;77.1;0.4310;-0.0083;
919.12;0;0;0;0;4F;54;54;54;54;54;617;1BF;6.2;23.8;198.5;14.5;5.5;77.1;0.4270;-0.0066;
919.37;0;0;0;0;4F;55;54;55;55;55;623;1BF;6.2;23.8;198.0;14.5;5.5;77.1;0.4270;-0.0059;
919.62;0;0;0;0;4F;55;55;55;55;55;62D;1BF;6.2;24.3;197.0;14.5;5.5;77.1;0.4270;-0.0044;
919.87;0;0;0;0;4F;56;56;56;56;56;637;1BF;6.3;24.9;195.0;14.5;5.5;77.1;0.4270;-0.0030;
920.12;0;0;0;0;4F;56;56;56;56;56;645;1BF;6.3;24.9;193.0;14.5;5.5;77.1;0.4230;-0.0003;
920.37;0;0;0;0;4F;57;57;57;57;57;64F;1BF;6.2;25.0;192.0;14.5;5.5;77.1;0.4230;0.0017;
920.62;0;0;0;0;4F;58;58;58;58;58;660;1BF;6.2;25.0;189.5;14.5;5.5;77.1;0.4191;0.0010;
920.87;0;0;0;0;4F;59;59;58;59;59;66A;1BF;6.1;25.9;189.5;14.5;5.5;77.1;0.4191;0.0005;
921.12;0;0;0;0;4F;59;59;59;59;59;677;1BF;6.0;26.3;186.5;14.5;5.5;77.1;0.4112;0.0009;
921.37;0;0;0;0;4F;5A;5A;5A;5A;5A;681;1BF;6.0;26.3;185.5;14.5;5.5;77.1;0.4112;0.0012;
921.62;0;0;0;0;4F;5A;5A;5A;5A;5A;692;1BF;6.0;26.6;179.5;14.5;5.5;77.1;0.4072;0.0016;
921.87;0;0;0;0;4F;5B;5B;5B;5B;5B;69A;1BF;6.0;26.6;180.5;14.5;5.5;77.1;0.4072;0.0017;
922.12;0;0;0;0;4F;5B;5C;5B;5B;5C;6A7;1BF;6.0;27.5;173.5;14.5;5.5;77.1;0.3914;0.0012;
922.37;0;0;0;0;4F;5C;5C;5C;5C;5C;6AC;1BF;6.0;27.5;160.5;14.5;5.5;77.1;0.3677;-0.0007;
922.62;0;0;0;0;4F;5D;5C;5D;5C;5D;6B6;1BF;5.9;27.8;139.0;14.5;5.5;77.1;0.3400;-0.0014;
922.87;0;0;0;0;4F;5D;5D;5D;5D;5D;6BE;1BF;5.9;27.2;126.5;14.5;5.5;77.1;0.3242;-0.0014;
923.13;0;0;0;0;50;5D;5D;5D;5E;5E;6C7;1BF;5.9;27.2;110.5;14.5;5.5;77.1;0.3004;-0.0009;
923.38;0;0;0;0;50;5E;5E;5E;5E;5E;6C9;1BF;6.1;28.1;99.0;14.5;5.5;77.1;0.2886;-0.0002;
923.63;0;0;0;0;50;5E;5E;5E;5E;5E;6D5;1BF;6.2;28.2;94.0;14.5;5.5;77.1;0.2806;0.0016;
923.88;0;0;0;0;50;5F;5E;5E;5E;5F;6D6;1BF;6.2;28.2;81.5;14.5;5.5;77.1;0.2648;0.0017;
924.13;0;0;0;0;50;5E;5E;5E;5E;5F;6C5;1BF;6.2;28.3;-9.5;14.5;5.5;77.1;-0.0000;0.0021;
924.38;0;0;0;0;50;5E;5E;5E;5E;5E;6D1;1BF;6.2;28.3;-27.5;14.5;5.5;77.1;-0.0000;0.0021;
924.63;0;0;0;0;50;5E;5E;5E;5D;5E;6C6;1BF;6.4;29.0;-31.0;14.5;5.5;77.1;-0.0000;0.0002;
924.88;0;0;0;0;50;5D;5D;5D;5D;5E;6C3;1BF;6.5;29.0;-31.0;14.5;5.5;77.1;-0.0000;-0.0009;
925.13;0;0;0;0;50;5D;5D;5D;5D;5D;6BF;1BF;6.5;29.0;-31.0;14.5;5.5;77.1;-0.0000;-0.0017;
925.38;0;0;0;0;50;5D;5D;5D;5D;5D;6B8;1BF;6.8;29.0;-30.5;14.5;5.5;77.1;-0.0000;-0.0005;
925.63;0;0;0;0;50;5C;5C;5C;5C;5D;6B3;1BF;7.0;29.5;-30.5;14.5;5.5;77.1;-0.0000;-0.0002;
925.88;0;0;0;0;50;5C;5C;5C;5C;5C;6AF;1BF;7.0;29.5;-30.5;14.5;5.5;77.1;-0.0000;-0.0005;
926.13;0;0;0;0;50;5C;5C;5C;5C;5C;6A5;1BF;7.0;29.5;-30.5;14.5;5.5;77.1;-0.0000;-0.0007;
926.38;0;0;0;0;50;5B;5B;5B;5B;5C;6A1;1BF;7.1;29.6;-30.0;14.5;5.5;77.1;-0.0000;0.0005;
926.63;0;0;0;0;50;5B;5B;5B;5B;5B;697;1BF;7.3;29.6;-30.0;14.5;5.5;77.1;-0.0000;0.0027;
926.88;0;0;0;0;50;5B;5B;5A;5A;5B;692;1BF;7.3;29.6;-30.0;14.5;5.5;77.1;-0.0000;0.0007;
927.13;0;0;0;0;50;5A;5A;5A;5A;5B;689;1BF;7.5;30.3;-30.0;14.5;5.5;77.1;-0.0000;-0.0009;
927.38;0;0;0;0;50;5A;5A;5A;5A;5A;685;1BF;7.5;30.3;-30.0;14.5;5.5;77.1;-0.0000;-0.0010;
927.63;0;0;0;0;50;5A;5A;59;59;5A;67D;1BF;7.7;30.2;-29.5;14.5;5.5;77.1;-0.0000;-0.0007;
927.88;0;0;0;0;50;59;59;59;59;5A;67A;1BF;7.8;30.1;-29.5;14.5;5.5;77.1;-0.0000;-0.0002;
928.15;0;0;0;0;50;59;59;59;59;59;674;1BF;7.8;30.1;-29.5;14.5;5.5;77.1;-0.0000;0.0003;
928.40;0;0;0;0;50;59;59;59;59;59;669;1BF;7.9;30.4;-29.5;14.5;5.5;77.1;-0.0000;-0.0003;
928.65;0;0;0;0;50;58;58;58;58;59;667;1BF;7.9;30.4;-29.0;14.5;5.5;77.1;-0.0000;-0.0003;
928.90;0;0;0;0;50;58;59;58;58;58;662;1BF;7.9;30.4;-29.0;14.5;5.5;77.1;-0.0000;-0.0003;
929.15;0;0;0;0;50;58;58;58;58;58;65C;1BF;8.0;30.1;-29.0;14.5;5.5;77.1;-0.0000;0.0000;
929.40;0;0;0;0;50;57;57;57;57;58;655;1BF;8.0;30.1;-29.0;14.5;5.5;77.1;-0.0000;0.0009;
929.65;0;0;0;0;50;57;57;57;57;57;651;1BF;7.9;30.4;-29.0;14.5;5.5;77.1;-0.0000;0.0016;
929.90;0;0;0;0;50;57;57;56;57;57;649;1BF;7.9;30.4;-28.5;14.5;5.5;77.1;-0.0000;0.0016;
930.15;0;0;0;0;50;56;56;56;56;57;644;1BF;7.9;30.4;-28.5;14.5;5.5;77.1;-0.0000;0.0016;
930.40;0;0;0;0;50;56;56;56;56;56;63B;1BF;7.9;30.4;-28.5;14.5;5.5;77.1;-0.0000;0.0020;
930.65;0;0;0;0;50;56;56;56;56;56;637;1BF;7.9;30.2;-28.5;14.5;5.5;77.1;-0.0000;0.0014;
930.90;0;0;0;0;50;55;55;55;55;56;630;1BF;7.9;30.5;-28.5;14.5;5.5;77.1;-0.0000;-0.0017;
931.15;0;0;0;0;50;55;55;55;55;55;62D;1BF;7.9;30.5;-28.0;14.5;5.5;77.1;-0.0000;-0.0016;
931.40;0;0;0;0;50;55;55;55;55;55;626;1BF;7.8;30.2;-28.0;14.5;5.5;77.1;-0.0000;-0.0002;
931.65;0;0;0;0;50;55;54;54;55;55;622;1BF;7.8;30.1;-28.0;14.5;5.5;77.1;-0.0000;-0.0002;
931.90;0;0;0;0;50;54;54;54;54;54;619;1BF;7.8;30.1;-28.0;14.5;5.5;77.1;-0.0000;0.0000;
932.15;0;0;0;0;50;54;54;54;54;54;616;1BF;7.7;30.5;-28.0;14.5;5.5;77.1;-0.0000;0.0000;
932.40;0;0;0;0;50;54;54;53;53;54;60F;1BF;7.7;30.5;-27.5;14.5;5.5;77.1;-0.0000;0.0028;
932.65;0;0;0;0;50;53;53;53;53;54;60A;1BF;7.7;30.4;-27.5;14.5;5.5;77.1;-0.0000;0.0030;
932.90;0;0;0;0;50;53;53;52;53;53;603;1BF;7.7;30.0;-27.5;14.5;5.5;77.1;-0.0000;0.0046;
933.16;0;0;0;0;50;53;53;52;52;53;601;1BF;7.7;30.0;-27.5;14.5;5.5;77.1;-0.0000;0.0059;
933.41;0;0;0;0;50;52;53;52;52;53;5F8;1BF;7.7;30.7;-27.5;14.5;5.5;77.1;-0.0000;0.0049;
933.66;0;0;0;0;50;52;52;52;52;52;5F4;1BF;7.6;30.8;-27.5;14.5;5.5;77.1;-0.0000;0.0046;
933.91;0;0;0;0;50;52;52;52;52;52;5EF;1BF;7.6;30.8;-27.5;14.5;5.5;77.1;-0.0000;0.0046;
934.16;0;0;0;0;50;51;52;51;51;52;5E8;1BF;7.5;30.6;-27.0;14.5;5.5;77.1;-0.0000;0.0046;
934.41;0;0;0;0;50;51;51;51;51;51;5E2;1BF;7.5;30.6;-27.0;14.5;5.5;77.1;-0.0000;0.0048;
934.66;0;0;0;0;50;51;51;51;51;51;5E1;1BF;7.5;31.2;-27.0;14.5;5.5;77.1;-0.0000;0.0046;
934.91;0;0;0;0;50;51;51;50;50;51;5D6;1BF;7.5;31.2;-27.0;14.5;5.5;77.1;-0.0000;0.0035;
935.16;0;0;0;0;50;50;50;50;50;51;5D3;1BF;7.5;31.2;-27.0;14.5;5.5;77.1;-0.0000;0.0035;
935.41;0;0;0;0;50;50;50;50;50;50;5C9;1BF;7.5;31.2;-27.0;14.5;5.5;77.1;-0.0000;0.0035;
935.66;0;0;0;0;50;50;4F;4F;50;50;5C5;1BF;7.5;31.2;-27.0;14.5;5.5;77.1;-0.0000;0.0027;
935.91;0;0;0;0;50;4F;50;4F;4F;50;5C1;1BF;7.4;31.7;-27.0;14.5;5.5;77.1;-0.0000;0.0021;
936.16;0;0;0;0;50;4F;4F;4F;4F;4F;5BD;1BF;7.4;31.7;-27.0;14.5;5.5;77.1;-0.0000;0.0007;
936.41;0;0;0;0;50;4F;4F;4F;4F;4F;5B8;1BD;7.4;31.5;-27.0;14.5;5.5;77.1;-0.0000;-0.0012;
936.66;0;0;0;0;50;4F;4F;4E;4E;4F;5B5;1BD;7.4;31.5;-26.5;14.5;5.5;77.1;-0.0000;-0.0012;
936.91;0;0;0;0;50;4F;4E;4E;4E;4F;5AE;1BD;7.4;31.5;-27.0;14.5;5.5;77.1;-0.0000;-0.0010;
937.16;0;0;0;0;50;4E;4E;4E;4E;4E;5AA;1BD;7.4;32.0;-27.0;14.5;5.5;77.1;-0.0000;-0.0012;
937.41;0;0;0;0;50;4E;4E;4E;4E;4E;5A6;1BD;7.4;32.0;-27.0;14.5;5.5;77.1;-0.0000;-0.0009;
937.66;0;0;0;0;50;4E;4E;4D;4D;4E;5A2;1BD;7.4;31.7;-27.0;14.5;5.5;77.1;-0.0000;-0.0003;
937.91;0;0;0;0;50;4D;4E;4D;4D;4E;59D;1BD;7.4;31.5;-26.5;14.5;5.5;77.1;-0.0000;0.0002;
938.18;0;0;0;0;50;4D;4D;4D;4D;4D;598;1BD;7.4;31.5;-26.5;14.5;5.5;77.1;-0.0000;0.0005;
938.43;0;0;0;0;50;4D;4D;4D;4D;4D;590;1BD;7.5;31.8;-26.5;14.5;5.5;77.1;-0.0000;-0.0003;
938.68;1;0;0;0;50;4D;4D;4C;4C;4D;58D;1BD;7.5;31.8;-26.5;14.5;5.5;77.1;-0.0000;-0.0007;
938.93;1;0;0;0;4F;4C;4C;4C;4C;4D;497;1BD;7.5;31.4;-24.5;14.5;5.5;77.1;-0.0000;-0.0009;
939.18;1;0;0;0;4F;4C;4C;4C;4C;4C;3FF;1BD;7.5;31.4;47.0;14.5;5.5;77.1;0.3439;-0.0010;
939.43;1;0;0;0;4F;4C;4C;4C;4C;4C;6DE;1BD;7.4;31.3;-23.5;14.5;5.5;77.1;-0.0000;-0.0016;
939.68;1;0;0;0;4F;4C;4C;4C;4C;4C;661;1BD;7.4;31.7;-16.5;14.5;5.5;77.1;-0.0000;-0.0016;
939.93;0;0;0;0;4F;4B;4C;4B;4B;4C;6AA;1BD;7.4;31.7;-29.0;14.5;5.5;77.1;-0.0000;-0.0020;
940.18;0;0;0;0;4F;4B;4B;4B;4B;4B;6A5;1BD;7.4;31.5;-30.0;14.5;5.5;77.1;-0.0000;-0.0020;
940.43;0;0;0;0;4F;4B;4B;4B;4B;4B;691;1BD;7.3;31.7;-30.0;14.5;5.5;77.1;-0.0000;-0.0012;
940.68;0;0;0;0;4F;4A;4B;4A;4A;4B;695;1BD;7.3;31.7;-30.0;14.5;5.5;77.1;-0.0000;-0.0007;
940.93;0;0;0;0;4F;4A;4A;4A;4A;4A;68D;1BD;7.3;32.0;-30.0;14.5;5.5;77.1;-0.0000;0.0000;
941.18;0;0;0;0;4F;4A;4A;4A;4A;4A;687;1BD;7.3;32.0;-29.5;14.5;5.5;77.1;-0.0000;0.0007;
941.43;0;0;0;0;4F;49;4A;49;49;4A;67A;1BD;7.3;31.7;-29.5;14.5;5.5;77.1;-0.0000;0.0092;
941.68;0;0;0;0;4F;49;49;49;49;49;676;1BD;7.3;31.9;-29.5;14.5;5.5;77.1;-0.0000;0.0094;
941.93;0;0;0;0;4F;49;49;49;49;49;66C;1BD;7.3;31.9;-29.5;14.5;5.5;77.1;-0.0000;0.0074;
942.18;0;0;0;0;4F;48;49;48;48;49;668;1BD;7.2;32.6;-29.0;14.5;5.5;77.1;-0.0000;0.0062;
942.43;0;0;0;0;4F;48;48;48;48;48;661;1BD;7.1;32.5;-29.0;14.5;5.5;77.1;-0.0000;0.0053;
942.68;0;0;0;0;4F;48;48;48;48;48;65A;1BD;7.1;32.5;-29.0;14.5;5.5;77.1;-0.0000;0.0053;
942.93;0;0;0;0;4F;47;48;47;47;48;64F;1BD;7.1;32.5;-29.0;14.5;5.5;77.1;-0.0000;0.0037;
943.19;0;0;0;0;4F;47;47;47;47;47;646;1BD;7.1;32.7;-28.5;14.5;5.5;77.1;-0.0000;0.0031;
943.44;0;0;0;0;4F;46;47;46;47;47;63A;1BD;7.0;33.3;-28.5;14.5;5.5;77.1;-0.0000;0.0028;
943.69;1;0;0;0;4F;46;46;46;46;46;5F3;1BD;7.0;33.3;-28.0;14.5;5.5;77.1;-0.0000;0.0027;
943.94;1;0;0;0;4F;46;46;46;46;46;545;1BD;7.0;33.1;-26.0;14.5;5.5;77.1;-0.0000;0.0020;
944.19;1;0;0;0;4F;46;46;45;45;46;485;1BD;7.0;33.1;114.0;14.5;5.5;77.1;0.4665;0.0009;
944.44;1;0;0;0;4F;45;45;45;45;45;73D;1BD;6.9;33.1;166.5;14.5;5.5;77.1;0.3400;0.0007;
944.69;1;0;0;0;4F;45;45;45;45;45;715;1BD;6.8;33.3;-19.0;14.5;5.5;77.1;-0.0000;0.0007;
944.94;1;0;0;0;4F;44;44;44;44;44;796;1BD;6.8;33.3;-33.5;14.5;5.5;77.1;-0.0001;0.0002;
945.19;0;0;0;0;4F;44;44;43;43;44;770;1BD;6.7;33.1;-33.0;14.5;5.5;77.1;-0.0001;0.0005;
945.44;0;0;0;0;4F;43;43;43;43;43;75E;1BD;6.6;33.5;-32.5;14.5;5.5;77.1;-0.0001;0.0009;
945.69;0;0;0;0;4F;42;42;42;42;42;745;1BD;6.6;33.5;-32.0;14.5;5.5;77.1;-0.0000;0.0028;
945.94;0;0;0;0;4F;42;42;42;42;42;73B;1BD;6.6;33.6;-32.0;14.5;5.5;77.1;-0.0000;0.0034;
946.19;0;0;0;0;4F;41;41;41;41;41;727;1BD;6.6;33.6;-31.5;14.5;5.5;77.1;-0.0000;0.0030;
946.44;0;0;0;0;4F;40;41;40;40;41;719;1BD;6.6;32.9;-31.5;14.5;5.5;77.1;-0.0000;0.0035;
946.69;0;0;0;0;4F;40;40;3F;40;40;702;1BD;6.6;33.1;-31.0;14.5;5.5;77.1;-0.0000;0.0039;
946.94;0;0;0;0;4F;3F;3F;3F;3F;3F;6F0;1BD;6.6;33.1;-31.0;14.5;5.5;77.1;-0.0000;0.0041;
947.19;0;0;0;0;4F;3E;3E;3E;3E;3E;6D9;1BD;6.6;33.1;-30.5;14.5;5.5;77.1;-0.0000;0.0046;
947.44;0;0;0;0;4F;3E;3E;3E;3D;3E;6C8;1BD;6.5;33.3;-30.5;14.5;5.5;77.1;-0.0000;0.0051;
947.69;0;0;0;0;4F;3D;3D;3D;3D;3D;6B0;1BD;6.5;32.8;-30.0;14.5;5.5;77.1;-0.0000;0.0056;
947.94;0;0;0;0;4F;3C;3C;3C;3C;3C;69F;1BD;6.5;32.8;-30.0;14.5;5.5;77.1;-0.0000;0.0041;
948.21;0;0;0;0;4F;3B;3B;3B;3B;3C;687;1BD;6.4;33.3;-29.5;14.5;5.5;77.1;-0.0000;0.0020;
948.46;0;0;0;0;4F;3B;3B;3B;3B;3B;677;1BD;6.5;33.6;-29.5;14.5;5.5;77.1;-0.0000;-0.0021;
948.71;0;0;0;0;4F;3A;3A;3A;3A;3A;660;1BD;6.5;33.6;-29.0;14.5;5.5;77.1;-0.0000;-0.0113;
948.96;0;0;0;0;4F;39;39;39;39;39;64E;1BD;6.5;33.5;-29.0;14.5;5.5;77.1;-0.0000;-0.0218;
949.21;0;0;0;0;4F;39;38;39;38;39;634;1BD;6.5;33.5;-28.5;14.5;5.5;77.1;-0.0000;-0.0453;
949.46;0;0;0;0;4F;38;38;38;37;38;627;1BD;6.5;33.5;-28.5;14.5;5.5;77.1;-0.0000;-0.0494;
949.71;0;0;0;0;4F;37;37;37;37;37;60A;1BD;6.3;32.3;-28.0;14.5;5.5;77.1;-0.0000;-0.0515;
949.96;0;0;0;0;4E;37;36;37;36;37;5FB;1BD;6.3;32.3;-28.0;14.5;5.5;77.1;-0.0000;-0.0519;
950.21;0;0;0;0;4E;36;35;36;35;36;5E2;1BD;6.3;31.7;-27.5;14.5;5.5;77.1;-0.0000;-0.0745;
950.46;0;0;0;0;4E;35;34;35;34;35;5CF;1BD;6.2;31.2;-27.5;14.5;5.5;77.1;-0.0000;-0.0924;
950.71;0;0;0;0;4E;35;33;34;33;34;5B0;1BD;6.2;31.2;-27.0;14.5;5.5;77.1;-0.0000;-0.1030;
950.96;0;0;0;0;4E;34;32;34;32;33;5A3;1BD;5.9;29.6;-27.0;14.5;5.5;77.1;-0.0000;-0.1145;
951.21;0;0;0;0;4E;33;31;33;31;32;583;1BD;5.9;29.6;-26.5;14.5;5.5;77.1;-0.0000;-0.1230;
951.46;0;0;0;0;4E;32;31;32;30;32;570;1BD;6.1;27.9;-26.5;14.5;5.5;77.1;-0.0000;-0.1249;
951.71;0;0;0;0;4E;31;30;31;30;31;55E;1BD;6.1;27.9;-10.0;14.5;5.5;77.1;0.1976;-0.1214;
951.96;0;0;0;0;4E;31;2F;31;2F;30;55E;1BD;6.4;26.4;27.5;14.5;5.5;77.1;0.2569;-0.1136;
952.21;0;0;0;0;4E;30;2F;30;2F;30;543;1BD;6.4;26.4;80.0;14.5;5.5;77.1;0.3004;-0.1139;
952.46;0;0;0;0;4E;30;2F;30;2E;2F;53B;1BD;6.8;24.4;99.5;14.5;5.5;77.1;0.3004;-0.1166;
952.71;0;0;0;0;4E;30;2E;30;2E;2F;532;1BD;7.3;22.5;109.0;14.5;5.5;77.1;0.3004;-0.1209;
952.96;0;0;0;0;4E;30;2E;30;2E;2F;533;1BD;7.3;22.5;110.0;14.5;5.5;77.1;0.2965;-0.1207;
953.22;0;0;0;0;4E;30;2E;30;2E;2F;530;1BD;7.8;20.8;107.5;14.5;5.5;77.1;0.2925;-0.1168;
953.47;0;0;0;0;4E;30;2E;2F;2E;2F;52E;1BD;8.4;19.1;106.5;14.5;5.5;77.1;0.2886;-0.1139;
953.72;0;0;0;0;4E;2F;2E;2F;2E;2F;528;1BD;8.4;19.1;100.0;14.5;5.5;77.1;0.2807;-0.1120;
953.97;0;0;0;0;4E;2F;2E;2F;2E;2F;527;1BD;9.0;18.5;99.5;14.5;5.5;77.1;0.2807;-0.1088;
954.22;0;0;0;0;4E;2F;2D;2F;2E;2E;521;1BD;9.0;18.5;100.0;14.5;5.5;77.1;0.2846;-0.1048;
954.47;0;0;0;0;4E;2F;2D;2F;2E;2E;522;1BD;9.5;17.5;100.0;14.5;5.5;77.1;0.2846;-0.0954;
954.72;0;0;0;0;4E;2E;2E;2F;2E;2E;518;1BD;10.0;16.5;99.0;14.5;5.5;77.1;0.2807;-0.0851;
954.97;0;0;0;0;4E;2E;2D;2E;2E;2E;517;1BD;10.0;16.5;99.5;14.5;5.5;77.1;0.2807;-0.0757;
955.22;0;0;0;0;4E;2E;2E;2E;2D;2E;517;1BD;10.9;16.8;99.0;14.5;5.5;77.1;0.2807;-0.0590;
955.47;0;0;0;0;4E;2E;2E;2E;2E;2E;513;1BD;10.9;16.8;99.0;14.5;5.5;77.1;0.2807;-0.0444;
955.72;0;0;0;0;4E;2E;2D;2E;2E;2E;514;1BD;11.1;17.0;99.5;14.5;5.5;77.1;0.2846;-0.0371;
955.97;0;0;0;0;4E;2E;2E;2E;2E;2E;51A;1BD;11.1;17.0;100.0;14.5;5.5;77.1;0.2846;-0.0304;
956.22;0;0;0;0;4E;2E;2E;2E;2E;2E;51F;1BD;11.2;17.4;102.0;14.5;5.5;77.1;0.2846;-0.0215;
956.47;0;0;0;0;4E;2E;2E;2E;2E;2E;51D;1BD;11.1;18.2;101.5;14.5;5.5;77.1;0.2846;-0.0078;
956.72;0;0;0;0;4E;2E;2E;2E;2E;2E;51E;1BD;11.1;18.2;101.5;14.5;5.5;77.1;0.3004;0.0039;
956.97;0;0;0;0;4E;2E;2E;2E;2E;2E;51D;1BD;11.0;19.0;109.5;14.5;5.5;77.1;0.3202;0.0098;
957.22;0;0;0;0;4E;2E;2F;2E;2E;2E;524;1BD;11.0;19.0;136.0;14.5;5.5;77.1;0.3677;0.0102;
957.47;0;0;0;0;4E;2F;2F;2E;2F;2F;529;1BD;10.8;20.1;150.5;14.5;5.5;77.1;0.3677;0.0085;
957.72;0;0;0;0;4E;2F;2F;2F;2F;2F;539;1BD;10.4;21.2;154.0;14.5;5.5;77.1;0.3598;0.0073;
957.97;0;0;0;0;4E;2F;2F;2F;2F;2F;536;1BD;10.4;21.2;152.0;14.5;5.5;77.1;0.3558;0.0062;
958.23;0;0;0;0;4E;2F;30;2F;2F;2F;53B;1BD;10.2;21.9;148.0;14.5;5.5;77.1;0.3439;0.0062;
958.48;0;0;0;0;4E;30;30;30;30;30;549;1BD;9.9;22.7;142.0;14.5;5.5;77.1;0.3400;0.0048;
958.73;0;0;0;0;4E;30;30;30;30;30;553;1BD;9.9;22.7;137.5;14.5;5.5;77.1;0.3360;0.0021;
958.98;0;0;0;0;4E;30;30;30;30;30;54F;1BD;9.5;23.7;130.0;14.5;5.5;77.1;0.3242;0.0010;
959.23;0;0;0;0;4E;30;30;30;30;30;55D;1BD;9.2;23.9;120.0;14.5;5.5;77.1;0.2965;0.0014;
959.48;0;0;0;0;4E;31;31;31;31;31;55A;1BD;9.2;23.9;92.0;14.5;5.5;77.1;0.2490;0.0024;
959.73;0;0;0;0;4E;31;31;31;31;31;552;1BD;9.2;23.9;42.0;14.5;5.5;77.1;0.1027;0.0031;
959.98;0;0;0;0;4E;30;30;30;30;30;54A;1BD;9.1;24.4;-13.5;14.5;5.5;77.1;-0.0000;0.0039;
960.23;0;0;0;0;4E;30;30;30;30;30;542;1BD;9.1;25.3;-17.0;14.5;5.5;77.1;0.1580;0.0046;
960.48;0;0;0;0;4E;2F;2F;2F;2F;2F;559;1BD;9.1;25.3;40.0;14.5;5.5;77.1;0.2648;0.0048;
960.73;0;0;0;0;4E;2F;2F;2F;2F;2F;53E;1BD;9.3;25.7;71.5;14.5;5.5;77.1;0.2648;0.0053;
960.98;0;0;0;0;4E;2F;30;2F;2F;2F;540;1BD;9.3;25.7;83.5;14.5;5.5;77.1;0.2648;0.0067;
961.23;0;0;0;0;4E;2F;2F;2F;30;30;540;1BD;9.3;25.6;83.5;14.5;5.5;77.1;0.2490;0.0074;
961.48;0;0;0;0;4E;30;30;2F;2F;30;542;1BD;9.2;25.7;79.5;14.5;5.5;77.1;0.2530;0.0063;
961.73;0;0;0;0;4E;30;30;30;30;30;547;1BD;9.2;25.7;80.5;14.5;5.5;77.1;0.2530;0.0049;
961.98;0;0;0;0;4E;30;30;30;30;30;546;1BD;9.4;25.8;85.0;14.5;5.5;77.1;0.2648;0.0046;
962.23;0;0;0;0;4E;30;30;30;30;30;545;1BD;9.5;25.9;88.5;14.5;5.5;77.1;0.2727;0.0037;
962.48;0;0;0;0;4E;30;30;30;30;30;548;1BD;9.5;25.9;93.5;14.5;5.5;77.1;0.2807;0.0041;
962.73;0;0;0;0;4E;30;30;30;30;30;54A;1BD;9.5;25.9;97.0;14.5;5.5;77.1;0.2807;0.0042;
962.98;0;0;0;0;4E;30;30;30;30;30;550;1BD;9.5;25.9;92.5;14.5;5.5;77.1;0.2688;0.0046;
963.26;0;0;0;0;4E;30;30;30;30;30;54F;1BD;9.6;26.0;91.0;14.5;5.5;77.1;0.2648;0.0088;
963.51;0;0;0;0;4E;30;30;30;30;30;54E;1BD;9.7;26.3;82.5;14.5;5.5;77.1;0.1937;0.0105;
963.76;0;0;0;0;4E;30;30;30;30;30;538;1BD;9.7;26.3;1.0;14.5;5.5;77.1;-0.0000;0.0115;
