time(s);clutchPressed;brakePressed;steeringWheelButtons;gearAct;engineTemp;oilTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressEngine;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong;accelCross;
126.65;0;0;0;0;47;CF;53;53;53;53;53;60C;15C;3C2;3.2;25.3;270.5;14.5;5.5;76.6;0.5529;-0.0020;0.2250;102.2000;
126.90;0;0;0;0;47;CF;53;53;53;53;53;60D;15C;3C2;3.2;25.1;266.5;14.5;5.5;76.6;0.5412;-0.0008;0.2250;102.2500;
127.15;0;0;0;0;48;CF;54;53;54;54;54;612;15C;3C2;3.2;25.1;256.5;14.4;5.5;76.6;0.5137;-0.0014;0.2500;102.2500;
127.40;0;0;0;0;48;CF;54;54;54;54;54;618;15C;3C2;3.2;25.5;252.0;14.4;5.5;76.6;0.5020;-0.0033;0.2250;102.2250;
127.65;0;0;0;0;48;CF;54;54;54;54;54;61E;15C;3C2;3.2;25.1;244.5;14.4;5.5;76.6;0.4902;-0.0041;0.2500;102.0250;
127.90;0;0;0;0;48;CF;54;54;54;54;54;620;15C;3C2;3.2;25.1;240.5;14.4;5.5;76.6;0.4902;-0.0074;0.2250;101.9750;
128.15;0;0;0;0;48;CF;55;55;55;55;55;625;15C;3C0;3.2;24.7;238.5;14.4;5.5;76.6;0.4824;-0.0087;0.2000;102.0000;
128.40;0;0;0;0;48;CF;55;55;55;55;55;628;15C;3C2;3.2;24.7;235.0;14.4;5.5;76.6;0.4824;-0.0117;0.2250;102.0250;
128.65;0;0;0;0;48;CF;55;55;55;55;55;62F;15C;3C0;3.2;24.1;231.5;14.4;5.5;76.6;0.4784;-0.0140;0.2000;101.6750;
128.90;0;0;0;0;48;CF;55;55;55;55;55;62E;15C;3C0;3.2;24.1;231.0;14.4;5.5;76.6;0.4745;-0.0186;0.1750;101.4000;
129.15;0;0;0;0;48;CF;55;55;56;55;56;632;15C;3C0;3.2;24.1;226.5;14.4;5.5;76.6;0.4706;-0.0204;0.1500;101.4250;
129.40;0;0;0;0;48;CF;56;55;56;55;56;632;15C;3C0;3.2;23.7;224.0;14.4;5.5;76.6;0.4667;-0.0234;0.1500;101.1000;
129.65;0;0;0;0;48;CF;56;55;56;55;56;637;15C;3C0;3.2;23.5;219.5;14.4;5.5;76.6;0.4627;-0.0246;0.0750;101.0250;
129.90;0;0;0;0;48;CF;56;55;56;56;56;63A;15C;3C0;3.2;23.5;218.5;14.4;5.5;76.6;0.4549;-0.0272;0.0500;100.9000;
130.15;0;0;0;0;48;CF;56;55;56;56;56;638;15C;3C0;3.2;23.1;217.5;14.4;5.5;76.6;0.4549;-0.0283;0.0250;100.6000;
130.40;0;0;0;0;49;CF;56;55;56;56;56;639;15C;3C0;3.2;23.1;215.5;14.4;5.5;76.6;0.4549;-0.0295;0.0500;100.6250;
130.65;0;0;0;0;49;CF;56;55;56;56;56;63A;15C;3C0;3.2;22.7;215.5;14.4;5.5;76.6;0.4549;-0.0300;0.0000;100.4500;
130.91;0;0;0;0;49;CF;56;56;56;56;56;63E;15C;3C0;3.2;22.7;214.0;14.4;5.5;76.6;0.4549;-0.0298;0.0250;100.4750;
131.16;0;0;0;0;49;CF;56;55;56;56;56;63A;15C;3C0;3.2;22.3;213.5;14.4;5.5;76.6;0.4510;-0.0308;-0.0250;100.4750;
131.41;0;0;0;0;49;CF;56;56;56;56;56;638;15C;3C0;3.2;22.3;212.0;14.4;5.5;76.6;0.4471;-0.0325;-0.0250;100.1500;
131.66;0;0;0;0;49;CF;56;56;56;55;56;63B;15C;3C0;3.2;21.6;211.5;14.4;5.5;76.6;0.4510;-0.0326;0.0000;100.2750;
131.91;0;0;0;0;49;CF;56;55;56;56;56;638;15C;3C0;3.2;21.3;211.0;14.4;5.5;76.6;0.4471;-0.0325;-0.0500;100.2750;
132.16;0;0;0;0;49;CF;56;56;56;55;56;638;15C;3C0;3.2;21.3;208.5;14.4;5.5;76.6;0.4471;-0.0316;-0.0500;100.1000;
132.41;0;0;0;0;4A;CF;56;56;56;56;56;63B;15C;3C0;3.2;20.7;207.5;14.4;5.5;76.6;0.4471;-0.0285;0.0250;100.7500;
132.66;0;0;0;0;4A;CF;56;56;56;56;56;63C;15C;3C0;3.2;20.3;207.5;14.4;5.5;76.6;0.4471;-0.0238;0.0250;101.2250;
132.91;0;0;0;0;4A;CF;56;56;56;56;56;63A;15C;3C0;3.2;20.3;208.0;14.4;5.5;76.6;0.4471;-0.0172;-0.0250;101.3500;
133.16;0;0;0;0;4A;CF;56;56;56;56;56;638;15C;3C0;3.2;20.0;208.0;14.4;5.5;76.6;0.4471;-0.0123;-0.0500;101.7500;
133.41;0;0;0;0;4A;CF;56;56;56;56;56;63A;15C;3C0;3.2;20.0;206.5;14.4;5.5;76.6;0.4431;-0.0087;-0.0250;102.0750;
133.66;0;0;0;0;4A;CF;56;56;56;56;56;63A;15C;3C0;3.2;20.5;205.0;14.4;5.5;76.6;0.4392;-0.0047;-0.0500;102.3000;
133.91;0;0;0;0;4A;CF;56;56;56;56;56;638;15C;3C0;3.2;20.8;203.5;14.4;5.5;76.6;0.4353;-0.0020;-0.0500;102.2000;
134.16;0;0;0;0;4A;CF;56;56;56;56;56;638;15C;3C0;3.2;20.8;196.0;14.4;5.5;76.6;0.4235;0.0011;-0.1000;102.1250;
134.41;0;0;0;0;4A;CF;55;56;56;56;56;634;15C;3C0;3.2;21.2;193.5;14.4;5.5;76.6;0.4235;0.0054;-0.0500;0.1750;
134.66;0;0;0;0;4A;CF;55;55;56;56;56;633;15C;3C0;3.2;21.9;192.5;14.4;5.5;76.6;0.4196;0.0104;-0.0750;0.5500;
134.91;0;0;0;0;4A;CF;55;56;55;56;56;634;15C;3C0;3.2;21.9;190.5;14.4;5.5;76.6;0.4196;0.0201;-0.0750;1.1250;
135.16;0;0;0;0;4B;CF;55;56;55;56;56;634;15C;3C0;3.2;21.9;189.5;14.4;5.5;76.6;0.4157;0.0207;-0.0750;1.2500;
135.41;0;0;0;0;4B;CF;55;56;55;56;56;637;15C;3C0;3.2;22.9;190.0;14.4;5.5;76.6;0.4157;0.0207;-0.0750;1.1250;
135.66;0;0;0;0;4B;CF;55;56;55;56;56;638;15C;3C0;3.2;24.5;188.5;14.4;5.5;76.6;0.4157;0.0188;0.0000;1.0750;
135.92;0;0;0;0;4B;CF;55;56;55;56;56;634;15C;3C0;3.2;24.5;189.0;14.4;5.5;76.6;0.4157;0.0117;0.0750;0.6500;
136.17;0;0;0;0;4B;CF;56;56;56;56;56;63A;15C;3C0;3.2;25.6;188.0;14.4;5.5;76.6;0.4157;0.0114;0.0750;0.4500;
136.42;0;0;0;0;4B;CF;56;56;56;56;56;63D;15C;3C0;3.2;25.6;190.0;14.4;5.5;76.6;0.4196;0.0109;0.0750;0.5500;
136.67;0;0;0;0;4B;CF;56;56;56;56;56;63C;15C;3C0;3.2;26.4;189.0;14.4;5.5;76.6;0.4196;0.0109;0.1000;0.4000;
136.92;0;0;0;0;4B;CF;56;56;56;56;56;641;15C;3C0;3.2;27.3;188.5;14.4;5.5;76.6;0.4196;0.0112;0.1250;0.5250;
137.17;0;0;0;0;4B;CF;56;56;56;56;56;640;15C;3C0;3.2;27.3;189.5;14.4;5.5;76.6;0.4196;0.0112;0.1250;0.4750;
137.42;0;0;0;0;4B;CF;56;56;56;56;56;645;15C;3C0;3.2;27.9;188.0;14.4;5.5;76.6;0.4157;0.0112;0.0750;0.4000;
137.67;0;0;0;0;4B;CF;56;57;56;57;57;645;15C;3C0;3.2;28.0;188.5;14.4;5.5;76.6;0.4157;0.0112;0.1000;0.5500;
137.92;0;0;0;0;4B;CF;56;57;56;57;57;647;15C;3C0;3.2;28.0;188.5;14.4;5.5;76.6;0.4157;0.0110;0.1250;0.6000;
138.17;0;0;0;0;4C;CF;57;57;57;57;57;64C;15C;3C0;3.2;28.4;187.5;14.4;5.5;76.6;0.4157;0.0095;0.1500;0.5750;
138.42;0;0;0;0;4C;CF;57;57;57;57;57;652;15C;3C0;3.2;28.4;187.0;14.4;5.5;76.6;0.4157;0.0075;0.1500;0.4250;
138.67;0;0;0;0;4C;CF;57;57;57;57;57;654;15C;3C0;3.2;28.8;188.0;14.4;5.5;76.6;0.4157;0.0025;0.1500;0.0500;
138.92;0;0;0;0;4C;CF;57;57;57;57;58;65A;15C;3C0;3.2;28.7;187.5;14.4;5.5;76.6;0.4157;-0.0007;0.1750;102.2500;
139.17;0;0;0;0;4C;CF;57;58;57;57;58;659;15C;3C0;3.2;28.7;187.0;14.4;5.5;76.6;0.4118;0.0004;0.1750;102.3250;
139.42;0;0;0;0;4C;CF;58;58;58;58;58;65F;15C;3C0;3.2;28.7;185.5;14.4;5.5;76.6;0.4118;0.0034;0.2250;102.3500;
139.67;0;0;0;0;4C;CF;58;58;58;58;58;665;15C;3C0;3.2;28.1;185.0;14.4;5.5;76.6;0.4118;0.0057;0.2500;0.1750;
139.92;0;0;0;0;4C;CF;58;58;58;58;59;66B;15C;3C0;3.2;27.3;185.0;14.4;5.5;76.6;0.4118;0.0095;0.2250;0.4750;
140.17;0;0;0;0;4C;CF;58;59;58;59;59;66B;15A;3C0;3.2;27.3;185.0;14.4;5.5;76.6;0.4118;0.0112;0.2500;0.4750;
140.42;0;0;0;0;4C;CF;59;59;59;59;59;673;15A;3C0;3.2;27.2;184.5;14.4;5.5;76.6;0.4118;0.0122;0.2500;0.5250;
140.67;0;0;0;0;4C;CF;59;59;59;59;59;678;15A;3C0;3.2;27.4;184.0;14.4;5.5;76.6;0.4118;0.0128;0.2500;0.7750;
140.93;0;0;0;0;4C;CF;59;5A;59;59;5A;67E;15A;3C0;3.2;27.4;184.5;14.4;5.5;76.6;0.4118;0.0133;0.2500;0.8000;
141.18;0;0;0;0;4C;CF;59;5A;59;5A;5A;683;15A;3C0;3.2;27.4;184.5;14.4;5.5;76.6;0.4118;0.0133;0.2250;0.7250;
141.43;0;0;0;0;4C;CF;5A;5A;5A;5A;5A;688;15A;3C0;3.2;27.4;184.0;14.4;5.5;76.6;0.4118;0.0133;0.2750;0.5250;
141.68;0;0;0;0;4C;CF;5A;5A;5A;5A;5B;68F;15A;3C0;3.2;27.6;183.5;14.4;5.5;76.6;0.4118;0.0133;0.2500;0.7000;
141.93;0;0;0;0;4C;CF;5A;5B;5A;5B;5B;692;15A;3C0;3.2;27.8;184.0;14.4;5.5;76.6;0.4118;0.0138;0.2500;0.7750;
142.18;0;0;0;0;4C;CF;5A;5B;5A;5B;5B;697;15A;3C0;3.2;27.8;184.0;14.4;5.5;76.6;0.4118;0.0157;0.2500;0.8500;
142.43;0;0;0;0;4D;CF;5B;5B;5B;5B;5B;69A;15A;3C0;3.2;27.9;184.0;14.4;5.5;76.6;0.4118;0.0150;0.2250;0.8250;
142.68;0;0;0;0;4D;CF;5B;5C;5B;5B;5B;69F;15A;3C0;3.2;28.2;183.0;14.4;5.5;76.6;0.4118;0.0136;0.3250;0.7500;
142.93;0;0;0;0;4D;CF;5B;5C;5B;5C;5C;6A5;15A;3C0;3.2;28.2;184.0;14.4;5.5;76.6;0.4118;0.0102;0.2500;0.7000;
143.18;0;0;0;0;4D;CF;5C;5C;5C;5C;5C;6A5;15A;3C0;3.2;28.5;183.0;14.4;5.5;76.6;0.4118;0.0057;0.2000;0.5250;
143.43;0;0;0;0;4D;CF;5C;5C;5C;5C;5C;6AD;15A;3C0;3.2;28.5;182.0;14.4;5.5;76.6;0.4118;0.0028;0.2000;0.0000;
143.68;0;0;0;0;4D;CF;5C;5C;5C;5C;5C;6AE;15A;3C0;3.2;28.8;181.0;14.4;5.5;76.6;0.4118;0.0020;0.2250;0.0000;
143.93;0;0;0;0;4D;CF;5C;5C;5C;5C;5D;6B3;15A;3C0;3.2;28.8;178.5;14.4;5.5;76.6;0.4039;0.0018;0.1500;0.0000;
144.18;0;0;0;0;4D;CF;5C;5D;5C;5C;5D;6B5;15A;3C0;3.2;28.6;174.0;14.4;5.5;76.6;0.3961;0.0022;0.1500;0.0250;
144.43;0;0;0;0;4D;CF;5C;5D;5C;5D;5D;6B5;15A;3C0;3.2;28.6;165.5;14.4;5.5;76.6;0.3804;0.0041;0.1250;0.2000;
144.68;0;0;0;0;4D;CF;5D;5D;5D;5C;5D;6B8;15A;3C0;3.2;28.3;159.0;14.4;5.5;76.6;0.3765;0.0039;0.0750;0.2500;
144.93;0;0;0;0;4D;CF;5C;5C;5C;5C;5D;69C;15A;3C0;3.2;28.4;-0.5;14.4;5.5;76.6;0.0000;-0.0074;-0.0500;102.2250;
145.18;0;0;0;0;4D;CF;5C;5C;5C;5C;5C;6A8;15A;3C0;3.2;28.4;-23.0;14.4;5.5;76.6;0.0000;-0.0130;-0.3500;101.6000;
145.43;0;0;0;0;4D;CF;5B;5B;5B;5B;5C;697;15A;3C0;3.2;28.3;-35.0;14.4;5.5;76.6;0.0000;-0.0135;-0.5750;101.4250;
145.68;0;0;0;0;4D;CF;5B;5A;5B;5B;5B;690;15A;3C0;3.2;27.7;-35.5;14.4;5.5;76.6;0.0000;-0.0135;-0.7000;101.6250;
145.95;0;0;0;0;4E;CF;5A;5A;5A;5A;5A;681;15A;3C0;3.2;27.7;-35.5;14.4;5.5;76.6;0.0000;-0.0166;-0.7750;101.3500;
146.20;0;0;0;0;4E;CF;59;59;59;59;5A;674;15A;3C0;3.2;27.4;-36.0;14.4;5.5;76.6;0.0000;-0.0172;-0.8250;101.4000;
146.45;0;0;0;0;4E;CF;58;58;58;58;59;665;15A;3C0;3.2;27.3;-35.5;14.4;5.5;76.6;0.0000;-0.0172;-0.8000;101.3750;
146.70;0;0;0;0;4E;CF;58;58;58;57;58;65C;15A;3C0;3.2;27.3;-35.5;14.4;5.5;76.6;0.0000;-0.0148;-0.8000;101.4000;
146.95;0;0;0;0;4E;CF;57;57;57;57;57;64D;15A;3C0;3.2;26.2;-35.5;14.4;5.5;76.6;0.0000;-0.0133;-0.7750;101.7000;
147.20;0;0;0;0;4E;CF;57;56;56;56;57;647;15A;3C0;3.2;26.2;-35.5;14.4;5.5;76.6;0.0000;-0.0114;-0.7250;101.8750;
147.45;0;0;0;0;4E;CF;56;56;56;56;56;639;15A;3C0;3.2;26.1;-35.5;14.4;5.5;76.6;0.0000;-0.0109;-0.7000;101.8750;
147.70;0;0;0;0;4E;CF;55;55;55;55;56;630;15A;3C0;3.2;26.1;-35.0;14.4;5.5;76.6;0.0000;-0.0107;-0.6750;101.9750;
147.95;0;0;0;0;4E;CF;55;55;54;55;55;624;15A;3C0;3.2;26.4;-35.0;14.4;5.5;76.6;0.0000;-0.0097;-0.6000;101.9500;
148.20;0;0;0;0;4E;CF;54;54;54;54;55;61B;15A;3C0;3.2;26.4;-35.0;14.4;5.5;76.6;0.0000;-0.0077;-0.6000;102.1750;
148.45;0;0;0;0;4E;CF;54;53;53;54;54;611;15A;3C0;3.2;26.3;-35.0;14.4;5.5;76.6;0.0000;-0.0052;-0.6000;0.0500;
148.70;0;0;0;0;4E;CF;53;53;53;53;54;611;15A;3C0;3.2;26.4;-34.5;14.4;5.5;76.6;0.0000;0.0025;-0.4750;0.0000;
148.95;0;0;0;0;4E;CF;53;53;52;52;53;5FE;15A;3C0;3.2;26.4;-34.5;14.4;5.5;76.6;0.0000;0.0034;-0.6750;0.5500;
149.20;0;0;0;0;4E;CF;52;52;52;52;52;5F5;15A;3C0;3.2;26.7;-34.5;14.4;5.5;76.6;0.0000;0.0046;-0.6000;0.2500;
149.45;0;0;0;0;4E;CF;51;52;51;52;52;5E9;15A;3C0;3.2;27.0;-34.5;14.4;5.5;76.6;0.0000;0.0052;-0.5750;0.4500;
149.70;0;0;0;0;4E;CF;51;51;51;51;51;5DF;15A;3C0;3.2;27.0;-34.0;14.4;5.5;76.6;0.0000;0.0046;-0.7500;0.4750;
149.95;0;0;0;0;4E;CF;50;51;50;50;51;5D4;15A;3C0;3.2;27.8;-34.0;14.4;5.5;76.6;0.0000;0.0028;-0.6750;0.4250;
150.20;0;0;0;0;4E;CF;50;50;50;50;50;5CC;15A;3C0;3.2;27.8;-34.0;14.4;5.5;76.6;0.0000;0.0001;-0.6000;0.5500;
150.45;0;0;0;0;4E;CF;4F;4F;4F;4F;4F;5BD;15A;3C0;3.2;28.5;-34.0;14.4;5.5;76.6;0.0000;-0.0008;-0.7000;0.2500;
150.70;0;0;0;0;4E;CF;4F;4F;4E;4F;4F;5B4;15A;3C0;3.2;28.6;-34.0;14.4;5.5;76.6;0.0000;-0.0020;-0.7000;0.1500;
150.96;0;0;0;0;4E;CF;4E;4E;4E;4E;4E;5AD;15A;3C0;3.2;28.6;-34.0;14.4;5.5;76.6;0.0000;-0.0026;-0.6000;0.2000;
151.21;0;0;0;0;4E;CF;4D;4D;4D;4D;4E;5A4;15A;3C0;3.2;29.5;-34.0;14.4;5.5;76.6;0.0000;-0.0026;-0.6500;0.0750;
151.46;0;0;0;0;4E;CF;4D;4D;4D;4D;4D;599;15A;3C0;3.2;29.7;-34.0;14.4;5.5;76.6;0.0000;-0.0026;-0.6500;0.1500;
151.71;0;0;0;0;4E;CF;4C;4C;4C;4C;4D;58D;15A;3C0;3.2;29.7;-34.0;14.4;5.5;76.6;0.0000;-0.0013;-0.6000;0.2500;
151.96;0;0;0;0;4E;CF;4C;4C;4C;4C;4C;584;15A;3C0;3.2;29.7;-33.5;14.4;5.5;76.6;0.0000;0.0000;-0.6000;0.3250;
152.21;0;0;0;0;4E;CF;4B;4B;4B;4B;4C;57D;15A;3C0;3.2;29.7;-33.5;14.4;5.5;76.6;0.0000;0.0013;-0.5500;0.1000;
152.46;0;0;0;0;4E;CF;4B;4B;4B;4B;4B;571;15A;3C0;3.2;30.2;-33.5;14.5;5.5;76.6;0.0000;0.0020;-0.5500;0.2750;
152.71;0;0;0;0;4E;CF;4A;4A;4A;4A;4B;56A;15A;3C0;3.2;30.2;-33.5;14.5;5.5;76.6;0.0000;0.0013;-0.5000;0.1750;
152.96;0;0;0;0;4E;CF;4A;4A;4A;4A;4A;560;15A;3C0;3.2;30.6;-33.5;14.5;5.5;76.6;0.0000;0.0001;-0.5500;0.2500;
153.21;0;0;0;0;4E;CF;49;49;49;49;4A;559;15A;3C0;3.2;30.6;-33.5;14.4;5.5;76.6;0.0000;-0.0018;-0.5500;0.0750;
153.46;0;0;0;0;4E;CF;49;49;49;49;49;54E;15A;3C0;3.2;30.4;-33.5;14.4;5.5;76.6;0.0000;-0.0020;-0.5500;0.1500;
153.71;0;0;0;0;4E;CF;48;49;48;48;49;548;15A;3C0;3.2;30.2;-33.5;14.4;5.5;76.6;0.0000;-0.0020;-0.5500;0.0500;
153.96;0;0;0;0;4E;CF;48;48;48;48;48;53D;15A;3C0;3.2;30.2;-33.0;14.4;5.5;76.6;0.0000;-0.0021;-0.5250;0.1000;
154.21;0;0;0;0;4E;CF;47;48;48;47;48;537;15A;3C0;3.2;30.2;-33.0;14.4;5.5;76.6;0.0000;-0.0033;-0.4750;0.1250;
154.46;0;0;0;0;4E;CF;47;47;47;47;48;52C;15A;3C0;3.2;29.9;-33.0;14.4;5.5;76.6;0.0000;-0.0046;-0.5000;0.0250;
154.71;0;0;0;0;4E;CF;47;47;47;47;47;526;15A;3C0;3.2;29.9;-33.0;14.4;5.5;76.6;0.0000;-0.0051;-0.5000;102.3500;
154.96;0;0;0;0;4E;CF;46;46;46;46;47;51C;15A;3C0;3.2;29.6;-33.0;14.4;5.5;76.6;0.0000;-0.0051;-0.4750;0.0000;
155.21;0;0;0;0;4E;CF;46;46;46;46;46;519;159;3C0;3.2;29.6;-33.0;14.4;5.5;76.6;0.0000;-0.0049;-0.4500;0.0000;
155.46;0;0;0;0;4E;CF;46;46;46;46;46;510;159;3C0;3.2;29.7;-33.0;14.4;5.5;76.6;0.0000;-0.0041;-0.4500;0.0750;
155.71;0;0;0;0;4E;CF;46;45;45;45;45;50B;159;3C0;3.2;29.6;-33.0;14.4;5.5;76.6;0.0000;-0.0033;-0.4250;0.0500;
155.98;0;0;0;0;4E;CF;45;45;45;45;45;502;159;3C0;3.2;29.6;-32.5;14.4;5.5;76.6;0.0000;-0.0007;-0.4750;0.0500;
156.23;0;0;0;0;4E;CF;45;44;44;44;45;4F8;159;3C0;3.2;29.6;-32.5;14.4;5.5;76.6;0.0000;0.0011;-0.4500;0.2000;
156.48;0;0;0;0;4E;CF;44;44;44;44;44;4F4;159;3C0;3.2;29.6;-32.5;14.4;5.5;76.6;0.0000;0.0018;-0.4750;0.2500;
156.73;0;0;0;0;4E;CF;44;44;44;44;44;4EC;159;3C0;3.2;29.8;-32.5;14.4;5.5;76.6;0.0000;0.0018;-0.4250;0.3750;
156.98;0;0;0;0;4E;CF;43;43;43;43;44;4E5;159;3C0;3.2;29.8;-32.5;14.4;5.5;76.6;0.0000;0.0018;-0.3750;0.2750;
157.23;0;0;0;0;4E;CF;43;43;43;43;43;4DE;159;3C0;3.2;29.8;-32.0;14.4;5.5;76.6;0.0000;0.0031;-0.3750;0.3500;
157.48;0;0;0;0;4E;CF;43;43;43;42;43;4D7;159;3C0;3.2;29.7;-32.0;14.4;5.5;76.6;0.0000;0.0046;-0.4250;0.4000;
157.73;0;0;0;0;4E;CF;42;42;42;42;42;4D1;159;3C0;3.2;29.7;-32.5;14.4;5.5;76.6;0.0000;0.0047;-0.4250;0.4000;
157.98;0;0;0;0;4E;CF;42;42;42;42;42;4CB;159;3C0;3.2;30.1;-32.0;14.4;5.5;76.6;0.0000;0.0046;-0.4000;0.6000;
158.23;0;0;0;0;4E;CF;41;42;41;41;42;4C5;159;3C0;3.2;30.1;-32.0;14.4;5.5;76.6;0.0000;0.0046;-0.4250;0.4750;
158.48;0;0;0;0;4E;CF;41;41;41;41;42;4C0;159;3C0;3.2;30.1;-32.0;14.4;5.5;76.6;0.0000;0.0057;-0.4000;0.5000;
158.73;0;0;0;0;4E;CF;41;41;41;41;41;4B8;159;3C0;3.2;30.1;-32.0;14.4;5.5;76.6;0.0000;0.0070;-0.4250;0.5750;
158.98;0;0;0;0;4E;CF;41;41;41;41;41;4B4;159;3C0;3.2;30.1;-32.0;14.4;5.5;76.6;0.0000;0.0067;-0.4000;0.5500;
159.23;0;0;0;0;4E;CF;40;40;40;40;40;4AD;159;3C0;3.2;30.7;-32.0;14.4;5.5;76.6;0.0000;0.0067;-0.4000;0.4500;
159.48;0;0;0;0;4E;CF;40;40;40;40;40;4A7;159;3C0;3.2;31.0;-32.0;14.4;5.5;76.6;0.0000;0.0069;-0.3750;0.5250;
159.73;0;0;0;0;4E;CF;40;40;3F;40;40;49F;159;3C0;3.2;31.0;-32.0;14.4;5.5;76.6;0.0000;0.0091;-0.3750;0.4750;
159.98;0;0;0;0;4E;CF;3F;40;3F;3F;40;49B;159;3C0;3.2;30.9;-32.0;14.4;5.5;76.6;0.0000;0.0091;-0.3500;0.5250;
160.23;0;0;0;0;4E;CF;3F;3F;3F;3F;3F;496;159;3C0;3.2;30.9;-32.0;14.4;5.5;76.6;0.0000;0.0091;-0.3500;0.5750;
160.48;0;0;0;0;4E;CF;3F;3F;3F;3F;3F;492;159;3C0;3.2;31.3;-32.0;14.4;5.5;76.6;0.0000;0.0074;-0.3500;0.4500;
160.73;0;0;0;0;4E;CF;3E;3F;3E;3E;3F;488;159;3C0;3.2;31.3;-32.0;14.4;5.5;76.6;0.0000;0.0011;-0.3500;0.3500;
161.00;0;0;0;0;4E;CF;3E;3E;3E;3E;3E;484;159;3C0;3.2;31.6;-32.0;14.4;5.5;76.6;0.0000;0.0001;-0.3750;0.2750;
161.25;0;0;0;0;4E;CF;3E;3E;3E;3E;3E;47F;159;3C0;3.2;31.0;-32.0;14.4;5.5;76.6;0.0000;-0.0001;-0.2750;0.1750;
161.50;0;0;0;0;4E;CF;3D;3E;3D;3D;3E;47B;159;3C0;3.2;31.0;-32.0;14.4;5.5;76.6;0.0000;0.0000;-0.3500;0.1000;
161.75;0;0;0;0;4E;CF;3D;3D;3D;3D;3D;474;159;3C0;3.2;31.2;-31.5;14.4;5.5;76.6;0.0000;-0.0001;-0.3500;0.1750;
162.00;0;0;0;0;4E;CF;3D;3D;3D;3D;3D;470;159;3C0;3.2;31.2;-31.5;14.4;5.5;76.6;0.0000;0.0000;-0.3250;0.4750;
162.25;0;0;0;0;4E;CF;3D;3D;3D;3D;3D;46D;159;3C0;3.2;31.2;-31.5;14.4;5.5;76.6;0.0000;0.0000;-0.3250;0.0750;
162.50;0;0;0;0;4E;CF;3D;3D;3D;3C;3D;46A;159;3C0;3.2;30.8;-31.5;14.4;5.5;76.6;0.0000;-0.0009;-0.2750;0.7500;
162.75;0;0;0;0;4E;CF;3C;3D;3C;3C;3D;464;159;3C0;3.2;30.8;-31.5;14.4;5.5;76.6;0.0000;-0.0043;-0.2250;0.1250;
163.00;0;0;0;0;4E;CF;3C;3C;3C;3C;3C;45E;159;3C0;3.2;31.0;-32.0;14.4;5.5;76.6;0.0000;-0.0043;-0.3250;0.3250;
163.25;0;0;0;0;4E;CF;3C;3C;3C;3C;3C;45B;159;3C0;3.2;30.8;-32.0;14.4;5.5;76.6;0.0000;-0.0043;-0.3500;0.3500;
163.50;0;0;0;0;4E;CF;3B;3C;3C;3B;3C;455;159;3C0;3.2;30.8;-32.0;14.4;5.5;76.6;0.0000;-0.0041;-0.2750;0.3250;
163.75;0;0;0;0;4E;CF;3B;3B;3B;3B;3C;451;159;3C0;3.2;30.2;-32.5;14.4;5.5;76.6;0.0000;-0.0036;-0.2250;0.2000;
164.00;0;0;0;0;4E;CF;3B;3B;3B;3B;3B;44F;159;3C0;3.2;30.2;-32.5;14.4;5.5;76.6;0.0000;-0.0036;-0.2750;0.2750;
164.25;0;0;0;0;4E;CF;3B;3B;3B;3B;3B;446;159;3C0;3.2;30.5;-32.5;14.4;5.5;76.6;0.0000;-0.0038;-0.3250;0.1500;
164.50;0;0;0;0;4E;CF;3B;3B;3B;3B;3B;445;159;3C0;3.2;30.5;-32.5;14.4;5.5;76.6;0.0000;-0.0041;-0.2500;0.4250;
164.75;0;0;0;0;4E;CF;3A;3A;3B;3A;3B;441;159;3C0;3.2;30.4;-33.0;14.4;5.5;76.6;0.0000;-0.0041;-0.2500;0.2250;
165.00;0;0;0;0;4E;CF;3A;3A;3A;3A;3A;43B;159;3C0;3.2;30.4;-33.0;14.4;5.5;76.6;0.0000;-0.0049;-0.2750;0.2250;
165.25;0;0;0;0;4E;CF;3A;3A;3A;3A;3A;437;159;3C0;3.2;29.9;-33.0;14.4;5.5;76.6;0.0000;-0.0054;-0.2500;0.0750;
165.50;0;0;0;0;4E;CF;3A;3A;3A;3A;3A;438;159;3C0;3.2;30.1;-33.0;14.4;5.5;76.6;0.0000;-0.0054;-0.2250;0.1000;
165.75;0;0;0;0;4E;CF;3A;3A;3A;3A;3A;431;159;3C0;3.2;30.1;-33.0;14.4;5.5;76.6;0.0000;-0.0041;-0.2250;0.0000;
166.01;0;0;0;0;4E;CF;3A;39;3A;39;3A;431;159;3C0;3.2;30.2;-33.0;14.4;5.5;76.6;0.0000;-0.0041;-0.2000;0.0750;
166.26;0;0;0;0;4E;CF;39;39;39;39;3A;42C;159;3C0;3.2;29.8;-33.0;14.4;5.5;76.6;0.0000;-0.0041;-0.1750;0.4500;
166.51;0;0;0;0;4E;CF;39;39;39;39;39;42A;159;3C0;3.2;29.8;-33.0;14.4;5.5;76.6;0.0000;-0.0041;-0.2000;102.3750;
166.76;0;0;0;0;4E;CF;39;38;39;39;39;422;159;3C0;3.2;29.9;-33.0;14.4;5.5;76.6;0.0000;-0.0047;-0.2750;0.0500;
