time(s);clutchPressed;brakePressed;steeringWheelButtons;engineTemp(C);wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressIntake(hPa);fuelLevel1;fuelLevel2;engineTorque(Nm);batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong(m_sq(s));accelCross(m_sq(s));enginePow(kW);
598.60;0;0;0;39;26;25;26;25;26;42C;149;3C0;3.2;19.2;98.0;14.5;5.5;76.5;0.2863;-0.0793;0.2250;-1.4250;10.9604;
598.85;0;0;0;39;26;26;26;25;26;438;149;3C0;3.2;19.2;104.0;14.4;5.5;76.5;0.2863;-0.0775;0.3500;-1.3500;11.7621;
599.10;0;0;0;39;27;26;27;26;26;440;149;3C0;3.2;19.3;105.0;14.4;5.5;76.5;0.2863;-0.0733;0.3500;-1.0500;11.9632;
599.36;0;0;0;39;27;26;27;26;27;44A;149;3C0;3.2;19.1;105.0;14.4;5.5;76.5;0.2863;-0.0703;0.3500;-1.3000;12.0731;
599.61;0;0;0;39;27;27;27;27;27;451;149;3C0;3.2;19.1;103.5;14.4;5.5;76.5;0.2863;-0.0681;0.3500;-1.3000;11.9765;
599.86;0;0;0;39;28;27;28;27;27;462;149;3C2;3.2;19.2;102.0;14.4;5.5;76.5;0.2824;-0.0681;0.4250;-1.6000;11.9845;
600.11;0;0;0;39;28;27;28;27;28;467;149;3C0;3.2;19.3;99.0;14.4;5.5;76.5;0.2745;-0.0681;0.3500;-1.5250;11.6839;
600.36;0;0;0;39;28;28;28;28;28;46F;149;3C0;3.2;19.3;96.5;14.4;5.5;76.5;0.2745;-0.0680;0.2750;-1.6000;11.4697;
600.61;0;0;0;39;29;28;29;28;28;472;149;3C0;3.2;19.2;96.0;14.4;5.5;76.5;0.2706;-0.0680;0.2500;-1.4250;11.4404;
600.86;0;0;0;39;29;28;29;28;29;480;149;3C0;3.2;19.2;94.5;14.4;5.5;76.5;0.2706;-0.0680;0.2750;-1.4750;11.4002;
601.11;0;0;0;39;29;29;29;29;29;486;149;3C2;3.2;19.1;94.0;14.4;5.5;76.5;0.2706;-0.0588;0.2750;-1.3250;11.3990;
601.36;0;0;0;39;29;29;29;29;29;490;149;3C0;3.2;19.1;92.5;14.4;5.5;76.5;0.2667;-0.0543;0.3250;-1.1250;11.3139;
601.61;0;0;0;39;29;29;2A;29;29;494;149;3C2;3.2;19.3;92.0;14.4;5.5;76.5;0.2667;-0.0518;0.2750;-1.1750;11.2913;
601.86;0;0;0;39;2A;2A;2A;2A;2A;49E;149;3C2;3.2;19.3;90.5;14.4;5.5;76.5;0.2588;-0.0455;0.3500;-1.3000;11.2020;
602.11;0;0;0;39;2B;2A;2A;2A;2A;4A8;149;3C0;3.2;19.6;86.5;14.4;5.5;76.5;0.2588;-0.0177;0.3500;-0.5250;10.7974;
602.36;0;0;0;39;2A;2A;2A;2A;2A;4B0;149;3C0;3.2;19.8;83.5;14.4;5.5;76.5;0.2549;-0.0101;0.2500;-0.2750;10.4929;
602.61;0;0;0;39;2A;2A;2A;2B;2A;4B3;149;3C0;3.2;19.8;79.0;14.4;5.5;76.5;0.2471;-0.0008;0.1500;-0.2000;9.9523;
602.86;0;0;0;39;2B;2B;2B;2B;2B;4BB;149;3C2;3.2;20.4;72.0;14.4;5.5;76.5;0.2353;0.0064;0.2000;0.0750;9.1307;
603.11;0;0;0;39;2B;2B;2B;2B;2B;4BE;149;3C2;3.2;20.7;66.5;14.4;5.5;76.5;0.2275;0.0153;0.2000;0.1750;8.4541;
603.36;0;0;0;39;2B;2B;2B;2B;2B;4B1;149;3C2;3.2;20.7;22.0;14.4;5.5;76.5;0.0000;0.0283;0.1250;0.7500;2.7669;
603.61;0;0;0;39;2A;2B;2B;2B;2B;4A9;149;3C0;3.2;21.5;-15.0;14.4;5.5;76.5;0.0000;0.0393;-0.0750;0.8250;-1.8740;
603.86;0;0;0;39;2A;2B;2A;2B;2B;4B2;149;3C0;3.2;21.5;-16.0;14.4;5.5;76.5;0.1412;0.0492;-0.2250;1.3250;-2.0140;
604.11;0;0;0;39;2A;2B;2A;2B;2A;4B4;149;3C0;3.2;22.7;4.0;14.4;5.5;76.5;0.1608;0.0655;-0.2500;1.3250;0.5043;
604.37;0;0;0;39;2A;2B;2A;2A;2A;4AE;149;3C2;3.2;24.2;25.0;14.4;5.5;76.5;0.1725;0.0725;-0.2250;1.7500;3.1364;
604.62;0;0;0;39;2A;2B;2A;2B;2A;4AD;149;3C0;3.2;24.2;36.0;14.4;5.5;76.5;0.2118;0.0818;-0.1500;2.4750;4.5126;
604.87;0;0;0;39;29;2B;2A;2B;2A;4A9;149;3C0;3.2;25.5;48.5;14.4;5.5;76.5;0.2314;0.0823;-0.0750;2.0750;6.0591;
605.12;0;0;0;39;29;2B;2A;2B;2A;4AD;149;3C0;3.2;25.5;63.0;14.4;5.5;76.5;0.2392;0.0787;0.0000;1.7500;7.8970;
605.37;0;0;0;39;2A;2B;2A;2B;2A;4B0;149;3C2;3.2;27.1;72.0;14.4;5.5;76.5;0.2588;0.0698;0.1000;1.5500;9.0478;
605.62;0;0;0;3A;2A;2B;2A;2B;2B;4B9;149;3C2;3.2;27.1;85.5;14.4;5.5;76.5;0.2667;0.0591;0.1750;1.2250;10.8248;
605.87;0;0;0;3A;2A;2B;2B;2B;2B;4BB;149;3C2;3.2;28.5;89.0;14.4;5.5;76.5;0.2667;0.0492;0.1750;0.7750;11.2866;
606.12;0;0;0;3A;2B;2B;2B;2B;2B;4C8;149;3C0;3.2;29.0;89.5;14.4;5.5;76.5;0.2667;0.0234;0.2750;0.3750;11.4718;
606.37;0;0;0;3A;2B;2B;2B;2B;2B;4D2;149;3C2;3.2;29.0;89.0;14.4;5.5;76.5;0.2667;0.0158;0.2750;0.0250;11.5010;
606.62;0;0;0;3A;2B;2B;2C;2C;2C;4DA;149;3C2;3.2;29.5;87.5;14.4;5.5;76.5;0.2588;0.0088;0.2500;-0.0500;11.3804;
606.87;0;0;0;3A;2C;2C;2C;2C;2C;4DE;149;3C2;3.2;29.5;78.0;14.4;5.5;76.5;0.1882;0.0041;0.1750;-0.2250;10.1775;
607.12;0;0;0;3A;2C;2C;2C;2C;2C;4C3;149;3C0;3.2;29.3;-17.5;14.4;5.5;76.5;0.0000;-0.0088;0.0500;-0.5750;-2.2339;
607.37;0;0;0;3A;2B;2B;2B;2B;2C;4C9;149;3C0;3.2;29.1;-32.0;14.4;5.5;76.5;0.0000;-0.0116;-0.1500;-0.3500;-4.1050;
607.62;0;0;0;3A;2B;2B;2B;2B;2B;4BD;149;3C0;3.2;29.1;-36.0;14.4;5.5;76.5;0.0000;-0.0119;-0.3750;-0.2500;-4.5729;
607.87;0;0;0;3A;2A;2A;2A;2A;2B;4B4;149;3C2;3.2;29.2;-36.0;14.4;5.5;76.5;0.0000;-0.0133;-0.5000;-0.5500;-4.5390;
608.12;0;0;0;3A;2A;2A;2A;2A;2A;4A6;149;3C0;3.2;28.5;-35.5;14.4;5.5;76.5;0.0000;-0.0193;-0.5000;-0.6000;-4.4239;
608.37;0;0;0;3A;2A;2A;2A;29;2A;49C;149;3C2;3.2;28.5;-35.5;14.4;5.5;76.5;0.0000;-0.0208;-0.4750;-0.5250;-4.3867;
608.62;0;0;0;3A;29;29;29;29;29;490;149;3C2;3.2;27.4;-35.5;14.4;5.5;76.5;0.0000;-0.0226;-0.4500;-0.4750;-4.3421;
608.87;0;0;0;3A;29;29;29;29;29;487;149;3C0;3.2;27.4;-35.5;14.4;5.5;76.5;0.0000;-0.0268;-0.4750;-0.5500;-4.3086;
609.12;0;0;0;3A;29;28;29;28;29;476;149;3C0;3.2;26.9;-35.5;14.4;5.5;76.5;0.0000;-0.0476;-0.5500;-0.9250;-4.2454;
609.39;0;0;0;3A;28;27;28;27;28;46F;149;3C0;3.2;26.9;-35.5;14.4;5.5;76.5;0.0000;-0.0613;-0.4500;-1.2500;-4.2194;
609.64;0;0;0;3A;28;27;28;27;28;45E;149;3C2;3.2;25.7;-35.5;14.4;5.5;76.5;0.0000;-0.0706;-0.4750;-1.4750;-4.1562;
609.89;0;0;0;3A;27;27;27;27;27;457;149;3C2;3.2;25.7;-35.5;14.4;5.5;76.5;0.0000;-0.0782;-0.5250;-1.6750;-4.1302;
610.14;0;0;0;3A;27;26;27;26;27;449;149;3C2;3.2;24.4;-35.5;14.4;5.5;76.5;0.0000;-0.0963;-0.4750;-1.8750;-4.0782;
610.39;0;0;0;3A;27;26;27;26;26;443;149;3C2;3.2;24.0;-36.0;14.4;5.5;76.5;0.0000;-0.0963;-0.3750;-1.9500;-4.1130;
610.64;0;0;0;3A;27;26;27;26;26;43F;149;3C2;3.2;24.0;-36.0;14.4;5.5;76.5;0.0000;-0.0936;-0.2250;-1.9250;-4.0979;
610.89;0;0;0;3A;26;25;26;25;26;435;149;3C0;3.2;23.6;-36.0;14.4;5.5;76.5;0.0000;-0.0888;-0.3250;-1.9250;-4.0602;
611.14;0;0;0;3A;26;25;26;25;26;42D;149;3C0;3.2;23.1;-36.5;14.4;5.5;76.5;0.0000;-0.0823;-0.2750;-1.5000;-4.0860;
611.39;0;0;0;3A;26;25;26;25;26;42A;149;3C0;3.2;23.1;-36.5;14.4;5.5;76.5;0.0000;-0.0795;-0.2500;-1.4750;-4.0745;
611.64;0;0;0;3A;26;25;26;25;25;422;14B;3C0;3.2;23.0;-36.5;14.4;5.5;76.5;0.0000;-0.0777;-0.2500;-1.4250;-4.0440;
611.89;0;0;0;3A;25;25;25;25;25;420;14B;3C2;3.2;23.0;-36.5;14.4;5.5;76.5;0.0000;-0.0773;-0.2500;-1.4750;-4.0363;
612.14;0;0;0;3A;25;25;25;24;25;413;14B;3C0;3.2;22.7;-36.5;14.4;5.5;76.5;0.0000;-0.0695;-0.2750;-1.2500;-3.9866;
612.39;0;0;0;3A;25;24;25;24;24;40A;14B;3C2;3.2;22.2;-36.5;14.4;5.5;76.5;0.0000;-0.0708;-0.4000;-1.2500;-3.9522;
612.64;0;0;0;3A;24;24;24;24;24;3FB;14B;3C0;3.2;22.2;-36.5;14.4;5.5;76.5;0.0000;-0.0738;-0.4250;-1.2500;-3.8949;
612.89;0;0;0;3A;24;23;24;23;24;3F4;14B;3C2;3.2;22.3;-36.5;14.4;5.5;76.5;0.0000;-0.0741;-0.4500;-1.3250;-3.8681;
613.14;1;0;0;3A;24;23;24;23;23;3C0;14B;3C0;3.2;21.7;-33.0;14.4;5.5;76.5;0.0000;-0.0738;-0.4250;-1.4750;-3.3175;
613.39;1;0;0;3A;23;23;23;23;23;369;14B;3C2;3.2;21.7;-1.0;14.4;5.5;76.5;0.0000;-0.0738;-0.3750;-1.2000;-0.0914;
613.64;1;0;0;3A;23;22;23;22;23;36B;14B;3C0;3.2;21.7;2.5;14.4;5.5;76.5;0.0000;-0.0741;-0.3250;-1.3750;0.2291;
613.89;1;0;0;3A;23;22;23;22;23;36A;14B;3C2;3.2;21.4;3.5;14.4;5.5;76.5;0.0000;-0.0830;-0.2750;-1.5500;0.3203;
614.14;1;0;0;3A;22;21;22;21;22;3C7;14B;3C0;3.2;21.7;-36.5;14.4;5.5;76.5;0.0000;-0.0848;-0.4500;-1.4250;-3.6961;
614.41;1;0;0;3A;21;21;21;20;21;467;14B;3C0;3.2;21.7;-37.5;14.4;5.5;76.5;0.0000;-0.0807;-0.8500;-1.2250;-4.4257;
614.66;1;0;0;3A;20;20;20;20;20;4FE;14B;3C2;3.2;21.7;-29.5;14.4;5.5;76.5;0.0000;-0.0728;-0.8000;-0.9750;-3.9480;
614.91;1;0;0;3A;20;1F;20;1F;20;4F0;14B;3C0;3.2;21.9;-38.0;14.4;5.5;76.5;0.0000;-0.0473;-0.7250;-0.7750;-5.0299;
615.16;0;0;0;3A;1F;1F;1F;1F;1F;4D6;14B;3C0;3.2;21.9;-33.0;14.4;5.5;76.5;0.0314;-0.0366;-0.7250;-0.5500;-4.2782;
615.41;0;0;0;3A;1F;1E;1E;1E;1F;4C9;14B;3C2;3.2;22.5;-22.0;14.4;5.5;76.5;0.1059;-0.0298;-0.5750;-0.4250;-2.8222;
615.66;0;0;0;3A;1E;1E;1E;1E;1E;4B2;14B;3C0;3.2;22.5;2.0;14.4;5.5;76.5;0.1725;-0.0220;-0.5750;-0.2500;0.2517;
615.91;0;0;0;3A;1E;1E;1E;1D;1E;4AF;14B;3C2;3.2;22.9;18.0;14.4;5.5;76.5;0.1922;-0.0070;-0.4750;-0.1000;2.2601;
616.16;0;0;0;3A;1D;1D;1D;1D;1D;4A3;14B;3C2;3.2;23.0;40.0;14.4;5.5;76.5;0.2510;0.0025;-0.2750;-0.3750;4.9721;
616.41;0;0;0;3A;1D;1E;1D;1D;1E;4A3;14B;3C0;3.2;23.0;63.0;14.4;5.5;76.5;0.2667;0.0158;-0.1000;0.0000;7.8310;
616.66;0;0;0;3A;1D;1E;1D;1E;1D;498;14B;3C0;3.2;23.3;87.0;14.4;5.5;76.5;0.2706;0.0186;-0.0500;0.5000;10.7141;
616.91;0;0;0;3A;1D;1E;1D;1E;1E;4A0;14B;3C0;3.2;23.6;91.5;14.4;5.5;76.5;0.2745;0.0256;0.1000;0.2500;11.3449;
617.16;0;0;0;3A;1E;1E;1E;1E;1E;4AC;14B;3C0;3.2;23.6;94.0;14.4;5.5;76.5;0.2745;0.0273;0.1750;0.4250;11.7730;
617.41;0;0;0;3A;1E;1E;1E;1E;1E;4B3;14B;3C0;3.2;23.8;94.0;14.4;5.5;76.5;0.2706;0.0298;0.1750;0.3250;11.8419;
617.66;0;0;0;3A;1E;1E;1E;1E;1E;4B2;14B;3C2;3.2;23.8;92.0;14.4;5.5;76.5;0.2667;0.0358;0.1000;0.6500;11.5803;
617.91;0;0;0;3A;1E;1E;1E;1E;1E;4C1;14B;3C2;3.2;24.3;90.0;14.4;5.5;76.5;0.2667;0.0413;0.1750;0.6000;11.4700;
618.16;0;0;0;3A;1E;1F;1E;1F;1E;4BE;14B;3C0;3.2;24.3;87.5;14.4;5.5;76.5;0.2627;0.0426;0.1250;0.0750;11.1239;
618.41;0;0;0;3A;1E;1F;1E;1F;1F;4C9;14B;3C2;3.2;24.5;86.0;14.4;5.5;76.5;0.2549;0.0426;0.1500;0.6500;11.0322;
618.66;0;0;0;3A;1E;1F;1E;1F;1F;4C8;14B;3C2;3.2;24.5;81.0;14.4;5.5;76.5;0.2510;0.0425;0.0750;0.0250;10.3823;
618.91;0;0;0;3A;1E;1F;1E;1F;1F;4BE;14B;3C0;3.2;24.8;61.5;14.4;5.5;76.5;0.2078;0.0401;0.0250;0.3500;7.8185;
619.16;0;0;0;3A;1E;1F;1E;1F;1F;4C2;14B;3C0;3.2;25.0;40.0;14.4;5.5;76.5;0.1882;0.0400;-0.0750;0.2000;5.1019;
619.42;0;0;0;3A;1E;1E;1E;1E;1E;4B7;14B;3C2;3.2;25.0;37.5;14.4;5.5;76.5;0.1843;0.0401;-0.2000;0.1250;4.7399;
619.67;0;0;0;3A;1E;1E;1E;1E;1E;4AD;14B;3C2;3.2;25.1;37.5;14.4;5.5;76.5;0.1843;0.0401;-0.3500;0.2750;4.7006;
619.92;0;0;0;3A;1D;1E;1D;1E;1E;49F;14B;3C0;3.2;25.1;37.0;14.4;5.5;76.5;0.1843;0.0415;-0.3250;0.1250;4.5837;
620.17;0;0;0;3A;1D;1D;1D;1D;1D;493;14B;3C0;3.2;25.1;37.5;14.4;5.5;76.5;0.1843;0.0428;-0.4000;0.3250;4.5985;
620.42;0;0;0;3A;1D;1D;1D;1D;1D;47F;14B;3C0;3.2;25.4;37.5;14.4;5.5;76.5;0.1843;0.0463;-0.4250;0.4250;4.5200;
620.67;0;0;0;3A;1C;1D;1C;1D;1D;475;14B;3C0;3.2;25.4;38.5;14.4;5.5;76.5;0.1882;0.0488;-0.4250;0.7000;4.6002;
620.92;0;0;0;3A;1C;1C;1C;1C;1C;466;14B;3C0;3.2;25.6;41.0;14.4;5.5;76.5;0.1922;0.0563;-0.4250;0.0000;4.8345;
621.17;0;0;0;3A;1B;1C;1B;1C;1C;44F;14B;3C0;3.2;25.7;41.5;14.4;5.5;76.5;0.1961;0.0618;-0.5750;0.7750;4.7935;
621.42;0;0;0;3A;1B;1C;1B;1B;1B;43F;14B;3C0;3.2;25.7;42.5;14.4;5.5;76.5;0.1961;0.0662;-0.5000;0.2000;4.8378;
621.67;0;0;0;3A;1A;1B;1A;1B;1B;432;14B;3C0;3.2;26.2;43.0;14.4;5.5;76.5;0.1961;0.0765;-0.4750;0.7500;4.8362;
621.92;0;0;0;3A;1A;1B;1A;1B;1B;41E;14B;3C0;3.2;26.2;43.0;14.4;5.5;76.5;0.1961;0.1123;-0.5250;0.9250;4.7461;
622.17;0;0;0;3A;19;1A;19;1A;1A;40B;14B;3C0;3.2;26.4;43.5;14.4;5.5;76.5;0.1961;0.1259;-0.5250;1.4250;4.7147;
622.42;0;0;0;3A;19;1A;19;1A;1A;3F9;14B;3C0;3.2;26.4;50.0;14.4;5.5;76.5;0.2667;0.1325;-0.5250;1.0500;5.3250;
622.67;0;0;0;3A;18;1A;19;1A;19;3F1;14B;3C0;3.2;26.9;79.5;14.4;5.5;76.5;0.3059;0.1327;-0.4250;1.1250;8.4001;
622.92;0;0;0;3A;18;1A;18;19;19;3F6;14B;3C0;3.2;27.7;147.0;14.4;5.5;76.5;0.3647;0.1250;-0.2250;0.9250;15.6093;
623.17;0;0;0;3A;19;1A;19;1A;19;3F8;14B;3C0;3.2;27.7;154.0;14.4;5.5;76.5;0.3843;0.1077;0.1000;0.6500;16.3849;
623.42;0;0;0;3A;19;1A;19;1A;1A;408;14B;3C0;3.2;27.6;158.0;14.4;5.5;76.5;0.3922;0.0885;0.2250;0.3750;17.0752;
623.67;0;0;0;3A;1A;1A;1A;1A;1A;419;14B;3C0;3.2;27.6;161.0;14.4;5.5;76.5;0.3882;0.0678;0.3500;0.1000;17.6860;
623.92;0;0;0;3A;1A;1B;1A;1B;1A;42D;14B;3C0;3.2;27.4;162.5;14.4;5.5;76.5;0.3765;0.0442;0.4500;0.0250;18.1911;
624.17;0;0;0;3A;1B;1B;1B;1B;1B;43C;14B;3C0;3.2;27.2;165.5;14.4;5.5;76.5;0.3686;0.0425;0.4500;0.1250;18.7869;
624.44;0;0;0;3A;1B;1C;1B;1C;1B;453;14B;3C0;3.2;27.2;162.5;14.4;5.5;76.5;0.3647;0.0404;0.5000;0.1750;18.8378;
624.69;0;0;0;3A;1C;1C;1C;1C;1C;467;14B;3C0;3.2;26.6;160.5;14.4;5.5;76.5;0.3608;0.0358;0.5500;0.0500;18.9421;
624.94;0;0;0;3A;1C;1C;1C;1D;1C;478;14B;3C0;3.2;26.4;159.0;14.4;5.5;76.5;0.3569;0.0216;0.5250;0.0000;19.0481;
625.19;0;0;0;3A;1D;1D;1D;1D;1D;48A;14B;3C0;3.2;26.4;156.5;14.4;5.5;76.5;0.3569;0.0126;0.5250;-0.1000;19.0436;
625.44;0;0;0;3A;1D;1E;1D;1E;1D;49E;14B;3C0;3.2;25.7;155.5;14.4;5.5;76.5;0.3569;0.0038;0.5250;-0.3500;19.2476;
625.69;0;0;0;3A;1E;1E;1E;1E;1E;4AE;14B;3C0;3.2;25.7;154.5;14.4;5.5;76.5;0.3569;-0.0032;0.5000;-0.1750;19.3827;
625.94;0;0;0;3B;1E;1E;1E;1E;1E;4C3;14B;3C0;3.2;25.0;151.5;14.4;5.5;76.5;0.3529;-0.0048;0.4000;0.0250;19.3395;
626.19;0;0;0;3B;1F;1F;1F;1F;1F;4CF;14B;3C0;3.2;25.0;149.0;14.4;5.5;76.5;0.3490;-0.0041;0.4000;-0.3500;19.2076;
626.44;0;0;0;3B;1F;1F;1F;1F;1F;4E4;14B;3C0;3.2;24.3;147.5;14.4;5.5;76.5;0.3451;-0.0041;0.4000;-0.1250;19.3386;
626.69;0;0;0;3B;20;20;20;20;20;4EE;14B;3C0;3.2;24.3;146.0;14.4;5.5;76.5;0.3451;-0.0023;0.2750;-0.1750;19.2948;
626.94;0;0;0;3B;20;20;20;20;20;4FF;14B;3C0;3.2;23.3;144.5;14.4;5.5;76.5;0.3451;-0.0001;0.3500;-0.4000;19.3538;
627.19;0;0;0;3B;20;20;20;20;20;50D;14B;3C0;3.2;22.3;144.0;14.4;5.5;76.5;0.3490;0.0015;0.3250;-0.1000;19.4980;
627.44;0;0;0;3B;20;21;20;21;20;519;14B;3C0;3.2;22.3;148.0;14.4;5.5;76.5;0.3647;0.0053;0.3500;0.0000;20.2256;
627.69;0;0;0;3B;21;21;21;21;21;51E;14B;3C0;3.2;22.0;157.5;14.4;5.5;76.5;0.4000;0.0071;0.3500;-0.2250;21.6063;
627.94;0;0;0;3B;21;21;21;21;21;53C;14B;3C0;3.2;21.9;197.0;14.4;5.5;76.5;0.4510;0.0086;0.4500;0.0000;27.6439;
628.19;0;0;0;3B;22;22;22;22;22;54F;14B;3C0;3.2;21.9;213.0;14.4;5.5;76.5;0.4667;0.0092;0.5250;0.0500;30.3129;
628.44;0;0;0;3B;22;23;23;23;23;570;14B;3C0;3.2;21.4;229.5;14.4;5.5;76.5;0.4784;0.0092;0.6750;-0.1750;33.4542;
628.69;0;0;0;3B;24;24;23;23;24;58E;14B;3C0;3.2;21.4;234.5;14.4;5.5;76.5;0.4824;0.0096;0.8500;-0.1000;34.9197;
628.94;0;0;0;3B;24;24;24;24;24;5B4;14B;3C0;3.2;21.5;243.5;14.4;5.5;76.5;0.5020;0.0095;0.8500;0.0000;37.2289;
629.19;0;0;0;3B;25;25;25;26;25;5CE;14B;3C0;3.2;21.0;248.0;14.4;5.5;76.5;0.5020;0.0103;0.8750;0.0000;38.5922;
629.45;0;0;0;3B;26;26;26;27;26;5F8;14B;3C0;3.2;21.0;250.0;14.4;5.5;76.5;0.5020;0.0113;0.9750;0.1750;40.0029;
629.70;0;0;0;3B;27;27;27;27;27;61E;14B;3C0;3.2;21.0;251.0;14.4;5.5;76.5;0.5137;0.0143;1.0750;0.2500;41.1618;
629.95;0;0;0;3B;28;29;29;29;29;64A;14B;3C0;3.2;21.0;253.0;14.4;5.5;76.5;0.5176;0.0161;1.0500;0.1000;42.6555;
630.20;0;0;0;3B;29;29;29;29;29;66B;14B;3C0;3.2;21.0;254.0;14.4;5.5;76.5;0.5216;0.0161;1.0500;0.1000;43.7019;
630.45;0;0;0;3B;2A;2B;2B;2B;2B;69D;14B;3C0;3.2;21.0;256.0;14.4;5.5;76.5;0.5373;0.0158;1.0750;0.1250;45.3864;
630.70;0;0;0;3B;2B;2B;2B;2B;2B;6BB;14B;3C0;3.2;21.1;261.0;14.4;5.5;76.5;0.5529;0.0050;1.1000;-0.0250;47.0928;
630.95;0;0;0;3B;2D;2D;2D;2D;2D;6F2;14B;3C0;3.2;20.9;263.0;14.4;5.5;76.5;0.5569;0.0011;1.1500;-0.2250;48.9684;
631.20;0;0;0;3B;2E;2D;2D;2D;2E;710;14B;3C0;3.2;20.9;264.0;14.4;5.5;76.5;0.5569;0.0011;1.1000;-0.2250;49.9840;
631.45;0;0;0;3B;2F;2F;2F;2F;2F;746;14B;3C0;3.2;20.7;263.0;14.4;5.5;76.5;0.5569;0.0011;1.1750;-0.1750;51.2819;
631.70;0;0;0;3B;30;30;30;30;30;767;14B;3C0;3.2;20.6;261.5;14.4;5.5;76.5;0.5490;0.0013;1.1500;-0.0750;51.8931;
631.95;0;0;0;3B;31;31;31;31;31;7A0;14B;3C0;3.2;20.6;259.5;14.4;5.5;76.5;0.5490;0.0015;1.2000;-0.3250;53.0452;
632.20;0;0;0;3B;32;32;32;32;32;7C2;14B;3C0;3.2;20.2;258.5;14.4;5.5;76.5;0.5529;0.0016;1.1750;-0.2500;53.7611;
632.45;0;0;0;3C;33;34;33;33;33;7F7;14B;3C0;3.2;20.2;255.0;14.4;5.5;76.5;0.5451;0.0013;1.3250;-0.4750;54.4485;
632.70;0;0;0;3C;34;34;34;34;34;819;14B;3C0;3.2;20.2;253.0;14.4;5.5;76.5;0.5412;0.0004;1.2250;-0.3500;54.9223;
632.95;0;0;0;3C;36;35;36;36;36;854;14B;3C0;3.2;19.9;249.0;14.4;5.5;76.5;0.5216;-0.0007;1.2250;0.0000;55.5924;
633.20;0;0;0;3C;37;36;37;37;37;86B;14B;3C0;3.2;19.9;219.0;14.4;5.5;76.5;0.3176;-0.0008;1.2250;-0.1750;49.4220;
633.45;1;0;0;3C;36;36;36;36;36;7EA;14B;3C0;3.2;19.9;-37.0;14.4;5.5;76.5;0.0000;-0.0021;0.2250;0.0750;-7.8500;
633.70;1;0;0;3C;36;36;36;36;36;70E;14B;3C0;3.2;20.5;-35.5;14.4;5.5;76.5;0.0000;-0.0032;-0.2000;-0.1500;-6.7139;
633.95;1;0;0;3C;36;36;36;35;36;5EC;14B;3C0;3.2;20.5;103.0;14.4;5.5;76.5;0.3922;-0.0034;-0.2750;0.1000;16.3518;
634.20;0;0;0;3C;36;36;36;36;36;5F2;14B;3C0;3.2;21.0;201.5;14.4;5.5;76.5;0.5137;-0.0034;0.0000;0.0750;32.1158;
634.47;0;0;0;3C;36;36;37;37;37;606;14B;3C0;3.2;21.0;258.5;14.4;5.5;76.5;0.5647;-0.0033;0.3750;0.0000;41.7420;
634.72;0;0;0;3C;37;37;37;37;37;619;14B;3C0;3.2;20.8;274.5;14.4;5.5;76.5;0.5686;-0.0032;0.5250;0.0750;44.8718;
634.97;0;0;0;3C;38;38;38;38;38;62F;14B;3C0;3.2;20.8;273.5;14.4;5.5;76.5;0.5608;-0.0032;0.7250;0.2000;45.3385;
635.22;0;0;0;3D;39;39;39;39;39;63F;14B;3C0;3.2;21.2;270.5;14.4;5.5;76.5;0.5569;-0.0032;0.7500;0.1250;45.2944;
635.47;0;0;0;3D;3A;39;3A;3A;3A;65E;14B;3C0;3.2;21.2;268.0;14.4;5.5;76.5;0.5529;-0.0063;0.8750;-0.0250;45.7458;
635.72;0;0;0;3D;3B;3B;3A;3A;3B;675;14B;3C0;3.2;21.2;267.0;14.4;5.5;76.5;0.5529;-0.0100;0.9250;-0.1250;46.2182;
635.97;0;0;0;3D;3C;3C;3C;3B;3C;692;14B;3C0;3.2;21.5;265.0;14.4;5.5;76.5;0.5529;-0.0098;1.0250;-0.2000;46.6767;
636.22;0;0;0;3D;3C;3C;3C;3C;3C;6A6;14B;3C0;3.2;21.5;265.0;14.4;5.5;76.5;0.5490;-0.0096;0.9750;-0.1250;47.2318;
636.47;0;0;0;3D;3D;3D;3D;3D;3D;6C6;14B;3C0;3.2;21.3;264.0;14.4;5.5;76.5;0.5529;-0.0092;0.9250;-0.1000;47.9382;
636.72;0;0;0;3D;3E;3E;3E;3E;3E;6E5;14B;3C0;3.2;21.6;263.0;14.4;5.5;76.5;0.5490;-0.0067;0.9750;-0.1500;48.6104;
636.97;0;0;0;3D;3F;3F;3F;3F;3F;6FA;14B;3C0;3.2;21.6;262.5;14.4;5.5;76.5;0.5490;-0.0062;1.0250;0.0000;49.0952;
637.22;0;0;0;3D;40;40;40;40;40;71A;14B;3C0;3.2;21.9;261.0;14.4;5.5;76.5;0.5490;-0.0050;1.0750;0.0500;49.6893;
637.47;0;0;0;3D;41;41;41;41;41;730;14B;3C0;3.2;21.9;259.0;14.4;5.5;76.5;0.5412;-0.0050;1.0750;-0.0500;49.9052;
637.72;0;0;0;3D;42;42;42;42;42;753;14B;3C0;3.2;21.9;256.0;14.4;5.5;76.5;0.5373;-0.0008;1.1750;0.2000;50.2655;
637.97;0;0;0;3D;43;43;43;43;43;769;14B;3C0;3.2;21.5;255.0;14.4;5.5;76.5;0.5333;-0.0004;1.0750;0.1750;50.6566;
