time(s);clutchPressed;brakePressed;steeringWheelButtons;engineTemp(C);wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressIntake(hPa);fuelLevel1;fuelLevel2;engineTorque(Nm);batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong(m_sq(s));accelCross(m_sq(s));enginePow(kW);
615.52;0;0;0;58;26;27;26;27;26;446;13A;3C2;3.2;28.2;137.0;14.4;5.5;76.2;0.3529;0.1077;0.1750;2.0750;15.6952;
615.77;0;0;0;58;26;28;26;27;27;453;13A;3C2;3.2;28.8;147.0;14.4;5.5;76.2;0.3608;0.1116;0.4000;2.3750;17.0409;
616.02;0;0;0;58;27;28;27;28;27;461;13A;3C2;3.2;28.8;157.0;14.4;5.5;76.2;0.3686;0.1138;0.5500;2.2750;18.4304;
616.27;0;0;0;58;27;29;27;29;28;468;13A;3C0;3.2;29.4;161.0;14.4;5.5;76.2;0.3647;0.1150;0.5250;2.4750;19.0179;
616.52;0;0;0;58;28;29;28;29;28;476;13A;3C2;3.2;29.4;160.0;14.4;5.5;76.2;0.3647;0.1150;0.4750;2.6250;19.1344;
616.77;0;0;0;58;28;2A;28;29;29;480;13A;3C2;3.2;29.6;160.0;14.4;5.5;76.2;0.3608;0.1150;0.4500;2.7250;19.3019;
617.02;0;0;0;58;28;2A;28;2A;29;491;13A;3C2;3.2;30.0;157.5;14.4;5.5;76.2;0.3608;0.1162;0.4750;2.6500;19.2807;
617.27;0;0;0;58;29;2A;29;2A;2A;496;13A;3C0;3.2;30.0;157.5;14.4;5.5;76.2;0.3608;0.1157;0.3750;2.8000;19.3632;
617.52;0;0;0;58;29;2B;29;2A;2A;4A5;13A;3C0;3.2;30.1;158.0;14.4;5.5;76.2;0.3647;0.1150;0.3750;2.8250;19.6729;
617.77;0;0;0;58;2A;2B;2A;2B;2A;4AF;13A;3C2;3.2;30.3;158.5;14.4;5.5;76.2;0.3647;0.1115;0.4250;2.7000;19.9011;
618.02;0;0;0;58;2A;2B;2A;2B;2B;4BA;13A;3C0;3.2;30.3;159.0;14.4;5.5;76.2;0.3647;0.1058;0.4250;2.6250;20.1470;
618.27;0;0;0;59;2B;2C;2B;2C;2B;4C5;13A;3C0;3.2;30.3;158.5;14.4;5.5;76.2;0.3647;0.0957;0.4000;2.5250;20.2663;
618.52;0;0;0;59;2B;2C;2B;2C;2B;4D1;13A;3C0;3.2;30.8;158.5;14.4;5.5;76.2;0.3647;0.0872;0.3500;2.1000;20.4654;
618.77;0;0;0;59;2B;2C;2B;2C;2C;4D9;13A;3C2;3.2;30.9;158.0;14.4;5.5;76.2;0.3647;0.0779;0.4000;1.8250;20.5332;
619.02;0;0;0;59;2C;2D;2C;2C;2C;4E3;13A;3C2;3.2;30.9;158.5;14.4;5.5;76.2;0.3647;0.0692;0.3750;1.7250;20.7642;
619.28;0;0;0;59;2C;2D;2C;2D;2C;4E5;13A;3C2;3.2;31.1;158.0;14.4;5.5;76.2;0.3647;0.0681;0.2000;1.8250;20.7318;
619.53;0;0;0;59;2C;2D;2C;2D;2D;4EB;13A;3C0;3.2;31.1;156.5;14.4;5.5;76.2;0.3608;0.0675;0.1500;1.7500;20.6333;
619.78;0;0;0;59;2C;2D;2C;2D;2D;4EF;13A;3C2;3.2;30.7;151.5;14.4;5.5;76.2;0.3529;0.0625;0.1000;1.6000;20.0375;
620.03;0;0;0;59;2C;2D;2C;2D;2D;4F4;13A;3C0;3.2;30.9;140.0;14.4;5.5;76.2;0.3255;0.0513;0.1500;1.0250;18.5899;
620.28;0;0;0;59;2C;2C;2D;2D;2D;4F2;13A;3C0;3.2;30.9;113.0;14.4;5.5;76.2;0.3020;0.0323;0.0500;0.8500;14.9810;
620.53;0;0;0;59;2C;2D;2D;2D;2D;4EC;13A;3C2;3.2;30.6;94.0;14.4;5.5;76.2;0.2588;0.0204;-0.0500;0.5000;12.4030;
620.78;0;0;0;59;2C;2C;2C;2C;2D;4EB;13A;3C2;3.2;29.5;25.0;14.4;5.5;76.2;0.2078;0.0171;-0.1750;0.6500;3.2961;
621.03;0;0;0;59;2C;2C;2C;2C;2C;4CB;13A;3C0;3.2;29.5;-11.5;14.4;5.5;76.2;0.0000;0.0115;-0.4250;0.1500;-1.4776;
621.28;0;0;0;59;2B;2B;2B;2B;2B;4C6;13A;3C2;3.2;29.0;-16.0;14.4;5.5;76.2;0.0549;0.0034;-0.5250;0.4750;-2.0475;
621.53;0;0;0;59;2B;2B;2A;2B;2B;4C8;13A;3C0;3.2;29.0;7.0;14.4;5.5;76.2;0.1608;0.0034;-0.7000;-0.2000;0.8972;
621.78;0;0;0;59;2A;2A;2A;2A;2A;4A7;13A;3C0;3.2;28.8;-13.5;14.4;5.5;76.2;0.0000;0.0025;-0.7000;0.0250;-1.6837;
622.03;0;0;0;59;29;29;29;29;29;48A;13A;3C2;3.2;27.3;-24.0;14.4;5.5;76.2;0.0000;-0.0004;-0.7250;-0.1750;-2.9204;
622.28;0;0;0;59;28;28;28;28;29;481;13A;3C2;3.2;27.3;-30.0;14.4;5.5;76.2;0.0000;-0.0013;-0.8250;-0.1500;-3.6223;
622.53;0;0;0;59;28;28;28;28;28;46C;13A;3C0;3.2;27.3;-30.0;14.4;5.5;76.2;0.0000;0.0013;-0.7750;-0.1500;-3.5563;
622.78;0;0;0;59;27;27;27;27;27;458;13A;3C0;3.2;26.6;-30.0;14.4;5.5;76.2;0.0000;0.0015;-0.8500;-0.0750;-3.4935;
623.03;1;0;0;59;26;26;26;26;26;403;13A;3C0;3.2;26.2;-29.5;14.4;5.5;76.2;0.0000;0.0015;-0.8500;0.0250;-3.1726;
623.28;1;0;0;59;25;26;26;25;26;37C;13A;3C0;3.2;26.2;-2.0;14.4;5.5;76.2;0.0000;-0.0008;-0.8000;-0.0750;-0.1868;
623.53;1;0;0;59;25;25;25;25;25;368;13A;3C0;3.2;25.4;0.0;14.4;5.5;76.2;0.0000;-0.0008;-0.7500;-0.2250;0.0000;
623.78;1;0;0;59;24;24;24;24;24;38E;13A;3C0;3.2;25.3;-30.0;14.4;5.5;76.2;0.0000;-0.0008;-0.7750;-0.1500;-2.8588;
624.03;1;0;0;59;23;23;23;23;23;46A;13A;3C0;3.2;25.3;-31.0;14.4;5.5;76.2;0.0000;-0.0008;-1.0750;-0.0750;-3.6683;
624.29;1;0;0;59;22;22;22;22;22;54D;13A;3C0;3.2;24.6;-26.5;14.4;5.5;76.2;0.0000;-0.0029;-1.2250;-0.1000;-3.7658;
624.54;1;0;0;59;21;21;21;21;21;529;13A;3C0;3.2;24.6;-33.0;14.4;5.5;76.2;0.0000;-0.0032;-1.0750;-0.0500;-4.5650;
624.79;0;0;0;59;20;20;20;20;20;503;13A;3C0;3.2;24.6;-32.0;14.4;5.5;76.2;0.0000;-0.0029;-1.0000;-0.1250;-4.2994;
625.04;0;0;0;59;20;20;1F;20;20;4EC;13A;3C0;3.2;24.6;-29.0;14.4;5.5;76.2;0.0549;-0.0021;-0.9750;0.0500;-3.8265;
625.29;0;0;0;59;1F;1F;1F;1F;1F;4CF;13A;3C0;3.2;24.6;-6.5;14.4;5.5;76.2;0.1373;-0.0037;-0.8000;0.0750;-0.8379;
625.54;0;0;0;59;1E;1E;1E;1E;1E;4C6;13A;3C0;3.2;24.4;8.0;14.4;5.5;76.2;0.1804;-0.0051;-0.7750;-0.2250;1.0237;
625.79;0;0;0;59;1E;1E;1E;1D;1E;4A0;13A;3C0;3.2;23.9;29.0;14.4;5.5;76.2;0.1961;-0.0136;-0.5750;-0.3750;3.5957;
626.04;0;0;0;59;1D;1D;1D;1D;1D;498;13A;3C0;3.2;23.9;38.0;14.4;5.5;76.2;0.2196;-0.0306;-0.5000;-0.8000;4.6797;
626.29;0;0;0;59;1D;1D;1D;1D;1D;493;13A;3C0;3.2;23.9;63.5;14.4;5.5;76.2;0.2706;-0.0757;-0.3750;-1.0750;7.7868;
626.54;0;0;0;59;1D;1D;1D;1D;1D;48E;13A;3C0;3.2;23.9;81.5;14.4;5.5;76.2;0.2902;-0.0963;-0.2250;-1.5250;9.9514;
626.79;0;0;0;59;1D;1C;1D;1C;1D;48B;13A;3C0;3.2;23.2;102.5;14.4;5.5;76.2;0.3020;-0.1081;-0.0750;-1.6000;12.4834;
627.04;0;0;0;59;1D;1C;1D;1C;1D;48E;13A;3C0;3.2;23.2;111.0;14.4;5.5;76.2;0.3059;-0.1133;0.0500;-1.7000;13.5535;
627.29;0;0;0;59;1D;1D;1E;1D;1D;48F;13A;3C0;3.2;22.0;117.0;14.4;5.5;76.2;0.3098;-0.1148;0.0500;-1.7000;14.2983;
627.54;0;0;0;59;1E;1D;1E;1D;1D;496;13A;3C0;3.2;22.0;119.0;14.4;5.5;76.2;0.3098;-0.1148;0.1000;-1.7750;14.6300;
627.79;0;0;0;59;1E;1D;1E;1D;1E;4A0;13A;3C0;3.2;21.6;118.0;14.4;5.5;76.2;0.3059;-0.1148;0.1500;-1.8250;14.6306;
628.04;0;0;0;59;1E;1D;1E;1D;1E;4A4;13A;3C0;3.2;20.7;116.0;14.4;5.5;76.2;0.2980;-0.1150;0.1500;-1.5250;14.4312;
628.29;0;0;0;59;1E;1D;1E;1D;1E;4AE;13A;3C0;3.2;20.7;112.0;14.4;5.5;76.2;0.2980;-0.1175;0.1750;-1.6000;14.0509;
628.54;0;0;0;59;1F;1D;1F;1E;1E;4B7;13A;3C0;3.2;19.8;112.0;14.4;5.5;76.2;0.3020;-0.1247;0.1750;-1.8500;14.1564;
628.79;0;0;0;59;1F;1E;1F;1E;1E;4C7;13A;3C0;3.2;18.7;112.5;14.4;5.5;76.2;0.3020;-0.1250;0.2250;-1.6500;14.4081;
629.04;0;0;0;59;1F;1E;1F;1E;1F;4CD;13A;3C0;3.2;18.7;113.5;14.4;5.5;76.2;0.3059;-0.1250;0.2000;-1.6250;14.6075;
629.31;0;0;0;59;20;1E;1F;1E;1F;4D6;13A;3C0;3.2;18.0;116.5;14.4;5.5;76.2;0.3059;-0.1250;0.2500;-1.6000;15.1034;
629.56;0;0;0;59;20;1E;20;1F;1F;4DC;13A;3C0;3.2;18.0;117.0;14.4;5.5;76.2;0.3098;-0.1242;0.2250;-1.3000;15.2418;
629.81;0;0;0;59;20;1F;20;1F;1F;4DF;13A;3C0;3.2;17.4;118.5;14.4;5.5;76.2;0.3098;-0.1221;0.1500;-1.7250;15.4744;
630.06;0;0;0;59;20;1F;20;1F;20;4E8;13A;3C0;3.2;16.5;119.5;14.4;5.5;76.2;0.3098;-0.1108;0.2000;-1.4750;15.7176;
630.31;0;0;0;59;20;1F;20;1F;20;4F8;13A;3C0;3.2;16.5;119.0;14.4;5.5;76.2;0.3098;-0.1050;0.2500;-1.4500;15.8512;
630.56;0;0;0;59;20;1F;20;20;20;4FE;13A;3C0;3.2;16.2;119.5;14.4;5.5;76.2;0.3137;-0.0958;0.2500;-1.4500;15.9929;
630.81;0;0;0;59;21;20;21;20;20;517;13A;3C0;3.2;16.2;121.0;14.4;5.5;76.2;0.3176;-0.0850;0.3750;-1.0750;16.5104;
631.06;0;0;0;59;21;20;21;20;21;51E;13A;3C0;3.2;16.2;122.0;14.4;5.5;76.2;0.3216;-0.0630;0.3750;-0.8750;16.7363;
631.31;0;0;0;59;21;21;21;21;21;52F;13A;3C0;3.2;16.2;123.0;14.4;5.5;76.2;0.3216;-0.0538;0.4000;-0.7750;17.0925;
631.56;0;0;0;59;22;21;22;21;22;53B;13A;3C0;3.2;16.5;123.0;14.4;5.5;76.2;0.3137;-0.0371;0.4250;-0.3750;17.2470;
631.81;0;0;0;59;22;22;22;22;22;552;13A;3C0;3.2;16.6;115.5;14.4;5.5;76.2;0.3020;-0.0106;0.4000;0.3750;16.4736;
632.06;0;0;0;59;22;22;22;22;22;55E;13A;3C0;3.2;16.6;112.0;14.4;5.5;76.2;0.2980;0.0015;0.4000;0.4250;16.1151;
632.31;0;0;0;59;23;23;23;23;23;56D;13A;3C0;3.2;17.1;109.0;14.4;5.5;76.2;0.2980;0.0038;0.3750;0.2000;15.8547;
632.56;0;0;0;59;23;23;23;23;23;57E;13A;3C0;3.2;17.1;108.5;14.4;5.5;76.2;0.2980;0.0050;0.3750;0.1750;15.9751;
632.81;0;0;0;59;24;24;24;24;24;590;13A;3C0;3.2;18.0;109.0;14.4;5.5;76.2;0.3020;0.0064;0.4500;0.2500;16.2542;
633.06;0;0;0;59;24;24;24;24;24;5A0;13A;3C0;3.2;18.4;109.5;14.4;5.5;76.2;0.3020;0.0076;0.4250;0.3250;16.5122;
633.31;0;0;0;59;25;24;24;25;25;5B1;13A;3C0;3.2;18.4;114.5;14.4;5.5;76.2;0.3216;0.0073;0.4500;0.1750;17.4700;
633.56;0;0;0;59;25;25;25;25;25;5BF;13A;3C0;3.2;19.1;120.0;14.4;5.5;76.2;0.3294;0.0046;0.4250;0.3750;18.4851;
633.81;0;0;0;59;25;25;25;25;25;5DD;13A;3C0;3.2;19.7;133.0;14.4;5.5;76.2;0.3804;-0.0051;0.4750;-0.1000;20.9055;
634.06;0;0;0;59;26;26;26;26;26;5F0;13A;3C0;3.2;19.7;154.0;14.4;5.5;76.2;0.4235;-0.0103;0.5250;-0.1000;24.5128;
634.32;0;0;0;59;27;27;27;27;27;60F;13A;3C0;3.2;20.1;184.0;14.4;5.5;76.2;0.4196;-0.0028;0.7250;0.2250;29.8853;
634.57;0;0;0;59;28;28;28;28;28;62C;13A;3C0;3.2;20.3;187.5;14.4;5.5;76.2;0.4196;0.0029;0.9000;0.5250;31.0232;
634.82;0;0;0;59;29;29;29;29;29;656;13A;3C0;3.2;20.3;198.0;14.4;5.5;76.2;0.4431;0.0051;0.9250;0.2000;33.6314;
635.07;0;0;0;5A;2A;2A;2A;2A;2A;673;13A;3C0;3.2;20.3;205.5;14.4;5.5;76.2;0.4588;0.0050;0.9750;0.4750;35.5294;
635.32;0;0;0;5A;2B;2B;2B;2B;2B;6AB;13A;3C0;3.2;20.8;227.5;14.4;5.5;76.2;0.5020;0.0016;1.1250;0.1750;40.6671;
635.57;0;0;0;5A;2C;2C;2C;2C;2C;6C8;13A;3C0;3.2;20.9;240.0;14.4;5.5;76.2;0.5059;-0.0003;1.1500;0.2750;43.6304;
635.82;0;0;0;5A;2D;2D;2D;2D;2D;708;13A;3C0;3.2;20.9;246.0;14.4;5.5;76.2;0.5137;0.0000;1.3000;0.0250;46.3699;
636.07;0;0;0;5A;2E;2F;2F;2E;2F;726;13A;3C0;3.2;20.7;246.0;14.4;5.5;76.2;0.5137;0.0020;1.3000;0.0000;47.1427;
636.32;0;0;0;5A;30;30;30;30;30;764;13A;3C0;3.2;20.7;244.5;14.4;5.5;76.2;0.5137;0.0055;1.3250;0.2500;48.4427;
636.57;0;0;0;5A;31;31;31;31;31;78C;13A;3C0;3.2;20.5;243.0;14.4;5.5;76.2;0.5137;0.0070;1.3500;0.3250;49.1634;
636.82;0;0;0;5A;32;32;32;32;32;7C4;13A;3C0;3.2;20.0;241.5;14.4;5.5;76.2;0.4941;0.0096;1.2500;0.2500;50.2762;
637.07;1;0;0;5A;32;32;32;32;32;791;13A;3C0;3.2;20.0;12.5;14.4;5.5;76.2;0.0000;0.0080;0.6750;0.3500;2.5355;
637.32;1;0;0;5A;32;32;32;32;32;6B5;13A;3C0;3.2;19.8;-31.0;14.4;5.5;76.2;0.0000;0.0037;0.0000;0.4250;-5.5739;
637.57;1;0;0;5A;31;31;31;31;31;60B;13A;3C0;3.2;20.5;-12.0;14.4;5.5;76.2;0.1608;0.0008;-0.4750;-0.3500;-1.9440;
637.82;0;0;0;5A;32;32;32;32;32;59A;13A;3C0;3.2;20.5;133.0;14.4;5.5;76.2;0.3882;-0.0008;-0.0750;-0.4250;19.9724;
638.07;0;0;0;5A;32;32;32;32;32;583;13A;3C0;3.2;20.4;161.5;14.4;5.5;76.2;0.3922;0.0018;0.0750;-0.0750;23.8632;
638.32;0;0;0;5A;32;32;32;32;32;58E;13A;3C0;3.2;20.4;169.5;14.4;5.5;76.2;0.3882;0.0016;0.1250;0.2250;25.2405;
638.57;0;0;0;5A;32;32;33;32;33;595;13A;3C0;3.2;20.2;169.5;14.4;5.5;76.2;0.3843;-0.0008;0.3500;-0.0750;25.3647;
638.82;0;0;0;5A;33;33;33;33;33;5A0;13A;3C0;3.2;20.9;168.0;14.4;5.5;76.2;0.3804;-0.0020;0.3500;0.0000;25.3338;
639.07;0;0;0;5A;33;33;33;33;33;5A8;13A;3C0;3.2;20.9;160.0;14.4;5.5;76.2;0.3569;-0.0021;0.3250;0.1000;24.2615;
639.33;0;0;0;5A;33;33;33;33;33;5AE;13A;3C0;3.2;20.9;148.0;14.4;5.5;76.2;0.3451;-0.0021;0.2750;0.0000;22.5349;
639.58;0;0;0;5A;34;34;34;34;34;5B6;13A;3C0;3.2;20.7;141.0;14.4;5.5;76.2;0.3412;-0.0021;0.2250;0.2000;21.5871;
639.83;0;0;0;5A;34;34;34;34;34;5BD;13A;3C0;3.2;20.7;138.0;14.4;5.5;76.2;0.3412;-0.0021;0.2250;0.5250;21.2290;
640.08;0;0;0;5A;34;34;34;34;34;5BE;13A;3C0;3.2;20.7;136.0;14.4;5.5;76.2;0.3412;-0.0020;0.1500;-0.0500;20.9356;
640.33;0;0;0;5A;34;34;34;34;34;5C6;13A;3C0;3.2;21.3;136.0;14.4;5.5;76.2;0.3412;-0.0015;0.1750;0.4500;21.0495;
640.58;0;0;0;5A;34;35;34;34;34;5C7;13A;3C0;3.2;21.8;136.0;14.4;5.5;76.2;0.3412;-0.0015;0.1750;0.1750;21.0638;
640.83;0;0;0;5A;34;34;34;34;34;5CA;13B;3C0;3.2;21.8;131.5;14.4;5.5;76.2;0.3176;-0.0015;0.1500;-0.0250;20.4081;
641.08;0;0;0;5A;34;35;35;35;35;5CD;13B;3C0;3.2;21.9;108.0;14.4;5.5;76.2;0.2941;-0.0025;0.1000;0.3250;16.7950;
641.33;0;0;0;5A;34;34;34;35;35;5CD;13B;3C0;3.2;21.9;105.0;14.4;5.5;76.2;0.2941;-0.0028;0.0250;0.1500;16.3284;
641.58;0;0;0;5A;34;34;34;34;35;5CC;13B;3C0;3.2;22.2;104.5;14.4;5.5;76.2;0.2941;-0.0026;-0.0750;0.0500;16.2397;
641.83;0;0;0;5A;34;35;34;34;34;5C9;13B;3C0;3.2;21.7;105.5;14.4;5.5;76.2;0.2980;-0.0028;-0.0750;-0.0750;16.3620;
642.08;0;0;0;5A;34;34;34;34;34;5C8;13B;3C0;3.2;21.7;106.5;14.4;5.5;76.2;0.3020;-0.0004;-0.0750;0.2000;16.5059;
642.33;0;0;0;5A;34;34;34;34;34;5C2;13B;3C0;3.2;21.4;108.5;14.4;5.5;76.2;0.3020;0.0007;-0.0750;-0.1000;16.7477;
642.58;0;0;0;5A;34;34;34;34;34;5BE;13B;3C0;3.2;21.9;109.5;14.4;5.5;76.2;0.3020;0.0018;-0.1250;-0.0250;16.8562;
642.83;0;0;0;5A;34;34;34;34;34;5BF;13B;3C0;3.2;21.9;110.5;14.4;5.5;76.2;0.3020;0.0055;-0.1250;0.1250;17.0217;
643.08;0;0;0;5A;34;34;34;34;34;5BC;13B;3C0;3.2;21.9;114.0;14.4;5.5;76.2;0.3137;0.0073;-0.0750;0.2250;17.5251;
643.33;0;0;0;5A;34;34;34;34;34;5BD;13B;3C0;3.2;21.9;119.0;14.4;5.5;76.2;0.3412;0.0078;-0.1000;0.0500;18.3062;
643.58;0;0;0;5A;34;34;34;34;34;5BA;13B;3C0;3.2;21.8;141.0;14.4;5.5;76.2;0.3765;0.0080;-0.0500;0.1750;21.6462;
643.83;0;0;0;5A;34;34;34;34;34;5BB;13B;3C0;3.2;21.8;154.5;14.4;5.5;76.2;0.3882;0.0081;-0.0500;0.0000;23.7349;
644.08;0;0;0;5A;34;34;34;34;34;5BD;13B;3C0;3.2;22.0;169.5;14.4;5.5;76.2;0.3961;0.0092;-0.0250;0.2000;26.0747;
644.35;0;0;0;5A;34;34;34;34;34;5BE;13B;3C0;3.2;22.0;174.5;14.4;5.5;76.2;0.4000;0.0085;0.0000;0.1000;26.8622;
644.60;0;0;0;5A;34;34;34;34;34;5C3;13B;3C0;3.2;22.0;180.0;14.4;5.5;76.2;0.4039;0.0083;0.0500;-0.0750;27.8031;
644.85;0;0;0;5A;34;34;34;34;34;5C7;13B;3C0;3.2;21.8;183.0;14.4;5.5;76.2;0.4118;0.0056;0.1000;-0.0500;28.3431;
645.10;0;0;0;5A;34;34;34;34;34;5CD;13B;3C0;3.2;21.8;200.5;14.4;5.5;76.2;0.4431;0.0025;0.1250;0.1000;31.1795;
645.35;0;0;0;5A;35;35;35;35;35;5D6;13B;3C0;3.2;21.7;223.0;14.4;5.5;76.2;0.5098;-0.0001;0.2000;0.0000;34.8886;
645.60;0;0;0;5A;35;35;35;35;35;5E0;13B;3C0;3.2;21.5;256.0;14.4;5.5;76.2;0.6000;0.0008;0.2500;-0.1000;40.3196;
645.85;0;0;0;5A;35;35;35;35;35;5E6;13B;3C0;3.2;21.5;270.5;14.4;5.5;76.2;0.6196;0.0010;0.3500;-0.1250;42.7733;
646.10;0;0;0;5A;36;36;36;36;36;5EE;13B;3C0;3.2;21.0;291.0;14.4;5.5;76.2;0.6314;-0.0041;0.4250;0.0000;46.2587;
646.35;0;0;0;5A;36;36;36;36;36;603;13B;3C0;3.2;21.0;303.5;14.4;5.5;76.2;0.6353;-0.0075;0.4500;-0.4500;48.9132;
646.60;0;0;0;5A;37;37;37;37;37;619;13B;3C0;3.2;20.8;304.5;14.4;5.5;76.2;0.6353;-0.0071;0.6000;-0.2500;49.7759;
646.85;0;0;0;5A;38;38;37;38;38;625;13B;3C0;3.2;20.3;302.0;14.4;5.5;76.2;0.6353;-0.0055;0.6750;-0.4500;49.7467;
647.10;0;0;0;5A;38;38;39;38;38;63C;13B;3C0;3.2;20.3;303.0;14.4;5.5;76.2;0.6392;-0.0026;0.7250;-0.3750;50.6412;
647.35;0;0;0;5B;39;39;39;39;39;655;13B;3C0;3.2;19.5;306.0;14.4;5.5;76.2;0.6549;-0.0011;0.8250;-0.2000;51.9437;
647.60;0;0;0;5B;3A;3A;3A;3A;3A;671;13B;3C0;3.2;19.5;312.5;14.4;5.5;76.2;0.6667;-0.0003;0.9250;-0.2000;53.9634;
647.85;0;0;0;5B;3B;3B;3B;3B;3B;682;13B;3C0;3.2;19.1;315.0;14.4;5.5;76.2;0.6706;0.0003;0.9750;-0.3750;54.9559;
648.10;0;0;0;5B;3C;3C;3C;3C;3C;6A4;13B;3C0;3.2;19.1;318.0;14.4;5.5;76.2;0.6824;0.0025;0.9000;-0.1750;56.6115;
648.35;0;0;0;5B;3D;3C;3D;3D;3D;6B6;13B;3C0;3.2;18.8;320.5;14.4;5.5;76.2;0.6863;0.0041;0.9250;0.0000;57.6607;
648.60;0;0;0;5B;3D;3E;3E;3E;3E;6D5;13B;3C0;3.2;18.3;321.5;14.4;5.5;76.2;0.6902;0.0055;0.9250;-0.0250;58.8843;
648.85;0;0;0;5B;3E;3E;3E;3E;3F;6E9;13B;3C0;3.2;18.3;321.0;14.4;5.5;76.2;0.6902;0.0081;0.9000;0.1250;59.4650;
649.10;0;0;0;5B;40;40;3F;3F;40;705;13B;3C0;3.2;18.0;321.5;14.4;5.5;76.2;0.6941;0.0103;1.0000;0.1000;60.5003;
649.36;0;0;0;5B;40;41;41;41;41;719;13B;3C0;3.2;17.8;321.5;14.4;5.5;76.2;0.6941;0.0119;1.0250;0.2250;61.1737;
649.61;0;0;0;5B;41;41;41;41;41;736;13B;3C0;3.2;17.8;320.5;14.4;5.5;76.2;0.6902;0.0126;0.9750;0.3750;61.9567;
649.86;0;0;0;5B;42;42;42;42;42;745;13B;3C0;3.2;17.8;318.0;14.4;5.5;76.2;0.6902;0.0128;0.9000;0.2250;61.9729;
650.11;0;0;0;5B;43;43;43;43;43;764;13B;3C0;3.2;17.8;318.0;14.4;5.5;76.2;0.6902;0.0126;0.8750;0.4000;63.0053;
650.36;0;0;0;5B;44;44;44;44;44;77D;13B;3C0;3.2;17.7;315.5;14.4;5.5;76.2;0.6863;0.0126;0.9250;0.5000;63.3359;
650.61;0;0;0;5B;44;45;45;45;45;792;13B;3C0;3.2;17.9;315.5;14.4;5.5;76.2;0.6863;0.0126;0.9000;0.4750;64.0297;
650.86;0;0;0;5B;45;46;46;46;46;7A6;13B;3C0;3.2;17.9;313.0;14.4;5.5;76.2;0.6824;0.0135;0.8750;0.5500;64.1779;
651.11;0;0;0;5B;46;46;46;46;46;7B6;13B;3C0;3.2;18.2;276.0;14.4;5.5;76.2;0.3882;0.0125;0.8250;0.3750;57.0538;
651.36;1;0;0;5B;45;46;46;46;46;755;13B;3C0;3.2;18.5;-36.5;14.4;5.5;76.2;0.0000;0.0110;0.2500;0.2250;-7.1744;
651.61;1;0;0;5B;45;46;45;45;46;642;13B;3C0;3.2;18.5;-31.5;14.4;5.5;76.2;0.0863;0.0103;-0.3250;0.3500;-5.2845;
651.86;1;0;0;5B;45;45;45;45;45;65E;13B;3C0;3.2;18.5;218.0;14.4;5.5;76.2;0.5137;0.0086;-0.4500;0.2250;37.2111;
652.11;0;0;0;5B;45;45;45;45;45;62B;13B;3C0;3.2;19.8;293.0;14.4;5.5;76.2;0.6275;0.0080;-0.1000;0.2000;48.4483;
652.36;0;0;0;5B;46;46;46;46;46;62A;13B;3C0;3.2;20.0;299.5;14.4;5.5;76.2;0.6275;0.0075;0.2000;0.1750;49.4917;
652.61;0;0;0;5B;46;46;46;46;46;637;13B;3C0;3.2;20.0;300.0;14.4;5.5;76.2;0.6275;0.0068;0.3500;0.1250;49.9827;
652.86;0;0;0;5B;47;47;47;47;47;63F;13B;3C0;3.2;20.0;301.0;14.4;5.5;76.2;0.6275;0.0086;0.4500;0.0500;50.4015;
653.11;0;0;0;5B;47;47;47;47;47;64E;13B;3C0;3.2;20.0;299.5;14.4;5.5;76.2;0.6275;0.0093;0.4500;0.2750;50.6208;
653.36;0;0;0;5B;48;48;48;48;48;655;13B;3C0;3.2;20.7;299.0;14.4;5.5;76.2;0.6275;0.0095;0.5750;0.1750;50.7555;
653.61;0;0;0;5B;48;48;48;48;48;667;13B;3C0;3.2;20.8;298.5;14.4;5.5;76.2;0.6275;0.0095;0.5500;0.1000;51.2332;
653.86;0;0;0;5B;49;49;49;49;49;675;13B;3BE;3.2;20.8;298.0;14.4;5.5;76.2;0.6275;0.0135;0.6500;0.3750;51.5843;
654.11;0;0;0;5B;49;4A;49;49;4A;67C;13B;3C0;3.2;21.0;296.0;14.4;5.5;76.2;0.6275;0.0138;0.6750;0.2750;51.4551;
654.38;0;0;0;5B;4A;4A;4A;4A;4A;68D;13B;3BE;3.2;21.1;296.5;14.4;5.5;76.2;0.6275;0.0136;0.6000;0.4750;52.0699;
654.63;0;0;0;5C;4A;4B;4B;4B;4B;698;13B;3BE;3.2;21.1;295.5;14.4;5.5;76.2;0.6275;0.0131;0.6500;0.5250;52.2346;
654.88;0;0;0;5C;4B;4B;4B;4B;4B;6A8;13B;3C0;3.2;21.5;295.5;14.4;5.5;76.2;0.6275;0.0126;0.5500;0.3750;52.7297;
655.13;0;0;0;5C;4C;4C;4C;4C;4C;6B2;13B;3BE;3.2;21.5;294.5;14.4;5.5;76.2;0.6275;0.0101;0.5500;0.4000;52.8597;
655.38;0;0;0;5C;4C;4D;4C;4C;4D;6C2;13B;3BE;3.2;21.5;295.5;14.4;5.5;76.2;0.6275;0.0098;0.5250;0.5000;53.5343;
655.63;0;0;0;5C;4D;4D;4D;4D;4D;6CD;13B;3BE;3.2;21.5;295.0;14.4;5.5;76.2;0.6275;0.0098;0.6000;0.2750;53.7835;
